ts,nav,cash_nav,unrealized
1776526200,9985.83810258,9985.83810258,0.0
1776527100,9985.47865553,9985.61342291,-0.13476737
1776528000,9985.95055604,9985.61342291,0.33713313
1776528900,9985.47681264,9985.17875944,0.2980532
1776529800,9985.05777489,9985.05777489,0.0
1776530700,9984.93796768,9984.98288696,-0.04491928
1776531600,9984.69731443,9984.69731443,0.0
1776532500,9984.69731443,9984.69731443,0.0
1776533400,9984.57751154,9984.6224292,-0.04491766
1776534300,9984.44049998,9984.44049998,0.0
1776535200,9984.44049998,9984.44049998,0.0
1776536100,9984.44049998,9984.44049998,0.0
1776537000,9984.44049998,9984.44049998,0.0
1776537900,9984.32070017,9984.36561668,-0.04491651
1776538800,9984.56434816,9984.36561668,0.19873148
1776539700,9984.40961937,9984.40961937,0.0
1776540600,9984.40961937,9984.40961937,0.0
1776541500,9984.28981993,9984.3347363,-0.04491637
1776542400,9984.17002139,9984.25985379,-0.0898324
1776543300,9983.82567546,9983.82567546,0.0
1776544200,9983.82567546,9983.82567546,0.0
1776545100,9983.82567546,9983.82567546,0.0
1776546000,9983.82567546,9983.82567546,0.0
1776546900,9983.70588302,9983.75079676,-0.04491374
1776547800,9983.39690322,9983.44181663,-0.0449134
1776548700,9983.44525454,9983.36694081,0.07831372
1776549600,9982.55393169,9982.55393169,0.0
1776550500,9982.55393169,9982.55393169,0.0
1776551400,9982.55393169,9982.55393169,0.0
1776552300,9982.55393169,9982.55393169,0.0
1776553200,9982.55393169,9982.55393169,0.0
1776554100,9982.55393169,9982.55393169,0.0
1776555000,9982.55393169,9982.55393169,0.0
1776555900,9982.55393169,9982.55393169,0.0
1776556800,9982.55393169,9982.55393169,0.0
1776557700,9982.55393169,9982.55393169,0.0
1776558600,9982.55393169,9982.55393169,0.0
1776559500,9982.55393169,9982.55393169,0.0
1776560400,9982.55393169,9982.55393169,0.0
1776561300,9982.55393169,9982.55393169,0.0
1776562200,9982.55393169,9982.55393169,0.0
1776563100,9982.55393169,9982.55393169,0.0
1776564000,9982.55393169,9982.55393169,0.0
1776564900,9982.55393169,9982.55393169,0.0
1776565800,9982.55393169,9982.55393169,0.0
1776566700,9982.55393169,9982.55393169,0.0
1776567600,9982.43415451,9982.47906253,-0.04490802
1776568500,9982.50411287,9982.47906253,0.02505034
1776569400,9982.55658164,9982.47906253,0.07751911
1776570300,9982.22704424,9982.22704424,0.0
1776571200,9982.22704424,9982.22704424,0.0
1776572100,9982.22704424,9982.22704424,0.0
1776573000,9982.22704424,9982.22704424,0.0
1776573900,9982.22704424,9982.22704424,0.0
1776574800,9982.22704424,9982.22704424,0.0
1776575700,9982.10727099,9982.15217754,-0.04490655
1776576600,9982.23947857,9982.15217754,0.08730103
1776577500,9981.91443775,9981.91443775,0.0
1776578400,9981.91443775,9981.91443775,0.0
1776579300,9981.91443775,9981.91443775,0.0
1776580200,9981.91443775,9981.91443775,0.0
1776581100,9981.91443775,9981.91443775,0.0
1776582000,9981.91443775,9981.91443775,0.0
1776582900,9981.91443775,9981.91443775,0.0
1776583800,9981.79466824,9981.83957339,-0.04490514
1776584700,9981.971328,9981.83957339,0.13175461
1776585600,9982.01055318,9981.76470959,0.24584359
1776586500,9981.51917816,9981.51917816,0.0
1776587400,9981.39941341,9981.44431677,-0.04490337
1776588300,9981.25388007,9981.25388007,0.0
1776589200,9981.25388007,9981.25388007,0.0
1776590100,9981.01435781,9981.10416182,-0.08980401
1776591000,9980.40695457,9980.40695457,0.0
1776591900,9980.40695457,9980.40695457,0.0
1776592800,9980.16745264,9980.25724903,-0.08979639
1776593700,9980.25663768,9980.25724903,-0.00061135
1776594600,9980.5309407,9980.25724903,0.27369167
1776595500,9981.00565244,9980.25724903,0.74840341
1776596400,9982.2215925,9980.1823971,2.0391954
1776597300,9981.96656867,9981.94491108,0.02165758
1776598200,9982.11954645,9981.94491108,0.17463537
1776599100,9982.35477463,9981.94491108,0.40986354
1776600000,9982.37106577,9981.94491108,0.42615468
1776600900,9982.06855033,9982.06855033,0.0
1776601800,9982.06855033,9982.06855033,0.0
1776602700,9982.06855033,9982.06855033,0.0
1776603600,9982.06855033,9982.06855033,0.0
1776604500,9982.06855033,9982.06855033,0.0
1776605400,9982.06855033,9982.06855033,0.0
1776606300,9982.06855033,9982.06855033,0.0
1776607200,9982.06855033,9982.06855033,0.0
1776608100,9982.06855033,9982.06855033,0.0
1776609000,9981.94877898,9981.99368482,-0.04490584
1776609900,9982.04814794,9981.99368482,0.05446312
1776610800,9981.88441036,9981.88441036,0.0
1776611700,9981.88441036,9981.88441036,0.0
1776612600,9981.88441036,9981.88441036,0.0
1776613500,9981.88441036,9981.88441036,0.0
1776614400,9981.88441036,9981.88441036,0.0
1776615300,9981.88441036,9981.88441036,0.0
1776616200,9981.88441036,9981.88441036,0.0
1776617100,9981.88441036,9981.88441036,0.0
1776618000,9981.76464122,9981.80954623,-0.04490501
1776618900,9981.54335652,9981.54335652,0.0
1776619800,9981.54335652,9981.54335652,0.0
1776620700,9981.54335652,9981.54335652,0.0
1776621600,9981.18406406,9981.31877347,-0.13470941
1776622500,9980.43479933,9980.43479933,0.0
1776623400,9980.43479933,9980.43479933,0.0
1776624300,9980.31504758,9980.35994607,-0.04489849
1776625200,9980.6679062,9980.35994607,0.30796013
1776626100,9980.47362191,9980.47362191,0.0
1776627000,9980.47362191,9980.47362191,0.0
1776627900,9980.47362191,9980.47362191,0.0
1776628800,9980.47362191,9980.47362191,0.0
1776629700,9980.47362191,9980.47362191,0.0
1776630600,9980.47362191,9980.47362191,0.0
1776631500,9980.47362191,9980.47362191,0.0
1776632400,9980.47362191,9980.47362191,0.0
1776633300,9980.11436796,9980.24906294,-0.13469497
1776634200,9980.42306511,9980.24906294,0.17400218
1776635100,9977.95013958,9977.95013958,0.0
1776636000,9977.95013958,9977.95013958,0.0
1776636900,9977.95013958,9977.95013958,0.0
1776637800,9977.95013958,9977.95013958,0.0
1776638700,9977.95013958,9977.95013958,0.0
1776639600,9977.95013958,9977.95013958,0.0
1776640500,9977.83041765,9977.87530496,-0.04488731
1776641400,9977.83041765,9977.87530496,-0.04488731
1776642300,9977.88417491,9977.87530496,0.00886995
1776643200,9977.93793216,9977.87530496,0.0626272
1776644100,9978.45758565,9977.87530496,0.58228069
1776645000,9978.14045467,9978.14045467,0.0
1776645900,9978.14045467,9978.14045467,0.0
1776646800,9978.14045467,9978.14045467,0.0
1776647700,9978.14045467,9978.14045467,0.0
1776648600,9978.14045467,9978.14045467,0.0
1776649500,9978.14045467,9978.14045467,0.0
1776650400,9978.14045467,9978.14045467,0.0
1776651300,9978.02073045,9978.06561862,-0.04488817
1776652200,9978.1275816,9978.06561862,0.06196298
1776653100,9978.27004979,9978.06561862,0.20443117
1776654000,9978.29279466,9977.99078313,0.30201153
1776654900,9978.42678038,9977.99078313,0.43599726
1776655800,9978.83488725,9977.99078313,0.84410413
1776656700,9979.11093817,9977.99078313,1.12015504
1776657600,9978.49094925,9978.49094925,0.0
1776658500,9978.49094925,9978.49094925,0.0
1776659400,9978.49094925,9978.49094925,0.0
1776660300,9978.49094925,9978.49094925,0.0
1776661200,9978.49094925,9978.49094925,0.0
1776662100,9978.49094925,9978.49094925,0.0
1776663000,9978.49094925,9978.49094925,0.0
1776663900,9978.49094925,9978.49094925,0.0
1776664800,9978.49094925,9978.49094925,0.0
1776665700,9978.49094925,9978.49094925,0.0
1776666600,9978.49094925,9978.49094925,0.0
1776667500,9978.2514933,9978.34127245,-0.08977915
1776668400,9978.38446132,9978.34127245,0.04318887
1776669300,9981.05309021,9978.34127245,2.71181775
1776670200,9979.17895244,9979.17895244,0.0
1776671100,9979.05921576,9979.1041086,-0.04489284
1776672000,9978.99681363,9979.02926532,-0.03245168
1776672900,9979.09242838,9978.90764654,0.18478184
1776673800,9978.79602253,9978.79602253,0.0
1776674700,9978.79602253,9978.79602253,0.0
1776675600,9978.79602253,9978.79602253,0.0
1776676500,9978.79602253,9978.79602253,0.0
1776677400,9978.79602253,9978.79602253,0.0
1776678300,9978.79602253,9978.79602253,0.0
1776679200,9978.79602253,9978.79602253,0.0
1776680100,9978.79602253,9978.79602253,0.0
1776681000,9978.79602253,9978.79602253,0.0
1776681900,9978.79602253,9978.79602253,0.0
1776682800,9978.79602253,9978.79602253,0.0
1776683700,9978.79602253,9978.79602253,0.0
1776684600,9978.43682897,9978.5715013,-0.13467233
1776685500,9977.70901907,9977.70901907,0.0
1776686400,9977.34986463,9977.4845223,-0.13465766
1776687300,9977.95764669,9977.4845223,0.47312439
1776688200,9976.54498109,9976.54498109,0.0
1776689100,9976.42527601,9976.470157,-0.04488099
1776690000,9976.42838444,9976.39533347,0.03305096
1776690900,9975.566229,9975.566229,0.0
1776691800,9975.44653567,9975.49141226,-0.04487659
1776692700,9975.64302397,9975.41659607,0.2264279
1776693600,9974.42947658,9974.42947658,0.0
1776694500,9974.30979688,9974.35466836,-0.04487147
1776695400,9973.56179717,9973.56179717,0.0
1776696300,9973.56179717,9973.56179717,0.0
1776697200,9973.3224595,9973.4121943,-0.0897348
1776698100,9976.00823418,9973.4121943,2.59603988
1776699000,9975.08035961,9975.08035961,0.0
1776699900,9975.08035961,9975.08035961,0.0
1776700800,9975.08035961,9975.08035961,0.0
1776701700,9975.08035961,9975.08035961,0.0
1776702600,9974.9606721,9975.0055465,-0.0448744
1776703500,9974.31147629,9974.31147629,0.0
1776704400,9974.31147629,9974.31147629,0.0
1776705300,9974.31147629,9974.31147629,0.0
1776706200,9974.07212063,9974.16186218,-0.08974154
1776707100,9974.4646707,9974.16186218,0.30280853
1776708000,9976.06480001,9974.16186218,1.90293783
1776708900,9975.39846787,9975.39846787,0.0
1776709800,9975.03939661,9975.17402309,-0.13462648
1776710700,9975.05797049,9974.885296,0.17267449
1776711600,9975.04536857,9974.65126604,0.39410253
1776712500,9974.61083169,9974.61083169,0.0
1776713400,9974.61083169,9974.61083169,0.0
1776714300,9974.61083169,9974.61083169,0.0
1776715200,9974.37146885,9974.46121309,-0.08974424
1776716100,9973.97694099,9973.97694099,0.0
1776717000,9973.97694099,9973.97694099,0.0
1776717900,9973.97694099,9973.97694099,0.0
1776718800,9973.97694099,9973.97694099,0.0
1776719700,9973.97694099,9973.97694099,0.0
1776720600,9973.97694099,9973.97694099,0.0
1776721500,9973.85726672,9973.90213616,-0.04486944
1776722400,9974.06654581,9973.90213616,0.16440965
1776723300,9973.63308149,9973.63308149,0.0
1776724200,9973.63308149,9973.63308149,0.0
1776725100,9973.63308149,9973.63308149,0.0
1776726000,9973.63308149,9973.63308149,0.0
1776726900,9973.63308149,9973.63308149,0.0
1776727800,9973.63308149,9973.63308149,0.0
1776728700,9973.63308149,9973.63308149,0.0
1776729600,9973.63308149,9973.63308149,0.0
1776730500,9973.63308149,9973.63308149,0.0
1776731400,9973.63308149,9973.63308149,0.0
1776732300,9973.63308149,9973.63308149,0.0
1776733200,9973.63308149,9973.63308149,0.0
1776734100,9973.63308149,9973.63308149,0.0
1776735000,9973.63308149,9973.63308149,0.0
1776735900,9973.63308149,9973.63308149,0.0
1776736800,9973.63308149,9973.63308149,0.0
1776737700,9973.51341135,9973.55827924,-0.04486789
1776738600,9973.17580207,9973.17580207,0.0
1776739500,9973.17580207,9973.17580207,0.0
1776740400,9973.17580207,9973.17580207,0.0
1776741300,9972.93647367,9973.026205,-0.08973133
1776742200,9972.53064799,9972.52879278,0.00185521
1776743100,9972.83628151,9972.52879278,0.30748873
1776744000,9972.41747468,9972.41747468,0.0
1776744900,9972.41747468,9972.41747468,0.0
1776745800,9972.41747468,9972.41747468,0.0
1776746700,9972.41747468,9972.41747468,0.0
1776747600,9972.29781913,9972.34268155,-0.04486242
1776748500,9971.97781375,9971.97781375,0.0
1776749400,9971.97781375,9971.97781375,0.0
1776750300,9971.97781375,9971.97781375,0.0
1776751200,9971.97781375,9971.97781375,0.0
1776752100,9971.85816347,9971.90302391,-0.04486044
1776753000,9972.16557153,9971.82823464,0.33733688
1776753900,9971.55506059,9971.55506059,0.0
1776754800,9971.43541539,9971.48027393,-0.04485854
1776755700,9971.49396998,9971.33070229,0.1632677
1776756600,9971.57932025,9971.16506015,0.4142601
1776757500,9970.89531098,9970.94016776,-0.04485679
1776758400,9970.97710102,9970.94016776,0.03693326
1776759300,9971.38664107,9970.94016776,0.4464733
1776760200,9970.95291576,9971.04262924,-0.08971348
1776761100,9970.417503,9970.417503,0.0
1776762000,9970.417503,9970.417503,0.0
1776762900,9970.417503,9970.417503,0.0
1776763800,9970.417503,9970.417503,0.0
1776764700,9970.417503,9970.417503,0.0
1776765600,9970.417503,9970.417503,0.0
1776766500,9970.417503,9970.417503,0.0
1776767400,9970.417503,9970.417503,0.0
1776768300,9970.417503,9970.417503,0.0
1776769200,9970.417503,9970.417503,0.0
1776770100,9970.29787144,9970.34272487,-0.04485342
1776771000,9969.65060235,9969.65060235,0.0
1776771900,9969.65060235,9969.65060235,0.0
1776772800,9969.65060235,9969.65060235,0.0
1776773700,9969.65060235,9969.65060235,0.0
1776774600,9969.65060235,9969.65060235,0.0
1776775500,9969.65060235,9969.65060235,0.0
1776776400,9969.65060235,9969.65060235,0.0
1776777300,9969.65060235,9969.65060235,0.0
1776778200,9969.41135854,9969.50105815,-0.08969961
1776779100,9969.25212938,9969.10497824,0.14715114
1776780000,9968.90567069,9968.90567069,0.0
1776780900,9968.90567069,9968.90567069,0.0
1776781800,9968.90567069,9968.90567069,0.0
1776782700,9968.90567069,9968.90567069,0.0
1776783600,9968.78605727,9968.8309039,-0.04484662
1776784500,9968.78605727,9968.8309039,-0.04484662
1776785400,9967.99108393,9968.03593022,-0.04484629
1776786300,9968.28310136,9968.03593022,0.24717115
1776787200,9968.64001156,9968.03593022,0.60408134
1776788100,9968.40969538,9968.40969538,0.0
1776789000,9968.40969538,9968.40969538,0.0
1776789900,9968.40969538,9968.40969538,0.0
1776790800,9968.40969538,9968.40969538,0.0
1776791700,9968.40969538,9968.40969538,0.0
1776792600,9968.05087569,9968.18540785,-0.13453216
1776793500,9966.45234451,9966.45234451,0.0
1776794400,9966.45234451,9966.45234451,0.0
1776795300,9966.33276053,9966.37759612,-0.04483558
1776796200,9966.18470887,9966.18470887,0.0
1776797100,9965.82596926,9965.96047139,-0.13450213
1776798000,9966.37837055,9965.96047139,0.41789915
1776798900,9967.34115413,9965.96047139,1.38068273
1776799800,9961.39193198,9961.39193198,0.0
1776800700,9961.39193198,9961.39193198,0.0
1776801600,9961.27240872,9961.31722154,-0.04481282
1776802500,9961.57014505,9961.31722154,0.25292351
1776803400,9961.64020065,9961.31722154,0.32297911
1776804300,9961.21138463,9961.30100926,-0.08962463
1776805200,9960.50467064,9960.50467064,0.0
1776806100,9960.50467064,9960.50467064,0.0
1776807000,9960.50467064,9960.50467064,0.0
1776807900,9960.50467064,9960.50467064,0.0
1776808800,9960.38515803,9960.42996686,-0.04480883
1776809700,9959.65395813,9959.65395813,0.0
1776810600,9959.53445572,9959.57926072,-0.044805
1776811500,9959.28645625,9959.33126014,-0.04480389
1776812400,9959.82921532,9959.33126014,0.49795518
1776813300,9959.49939433,9959.49939433,0.0
1776814200,9959.49939433,9959.49939433,0.0
1776815100,9959.26039413,9959.3500024,-0.08960828
1776816000,9959.56113196,9959.3500024,0.21112956
1776816900,9959.53476683,9959.09321306,0.44155377
1776817800,9959.32814283,9959.32814283,0.0
1776818700,9959.32814283,9959.32814283,0.0
1776819600,9959.32814283,9959.32814283,0.0
1776820500,9959.32814283,9959.32814283,0.0
1776821400,9959.20864434,9959.25344787,-0.04480354
1776822300,9959.17577384,9959.17875347,-0.00297964
1776823200,9960.39735219,9959.10405963,1.29329256
1776824100,9963.12286822,9959.10405963,4.01880859
1776825000,9963.84610729,9959.10405963,4.74204766
1776825900,9965.3909461,9960.98256672,4.40837937
1776826800,9965.54178213,9960.98256672,4.55921541
1776827700,9964.92742102,9964.92742102,0.0
1776828600,9964.92742102,9964.92742102,0.0
1776829500,9964.92742102,9964.92742102,0.0
1776830400,9964.92742102,9964.92742102,0.0
1776831300,9964.92742102,9964.92742102,0.0
1776832200,9964.80785534,9964.85268407,-0.04482872
1776833100,9964.48749595,9964.48749595,0.0
1776834000,9964.48749595,9964.48749595,0.0
1776834900,9964.48749595,9964.48749595,0.0
1776835800,9964.36793555,9964.41276229,-0.04482675
1776836700,9964.38491152,9964.41276229,-0.02785078
1776837600,9964.23145758,9964.23145758,0.0
1776838500,9964.23145758,9964.23145758,0.0
1776839400,9964.23145758,9964.23145758,0.0
1776840300,9964.23145758,9964.23145758,0.0
1776841200,9964.11190025,9964.15672584,-0.04482559
1776842100,9963.80559402,9963.80559402,0.0
1776843000,9963.80559402,9963.80559402,0.0
1776843900,9963.80559402,9963.80559402,0.0
1776844800,9963.80559402,9963.80559402,0.0
1776845700,9963.80559402,9963.80559402,0.0
1776846600,9963.80559402,9963.80559402,0.0
1776847500,9963.80559402,9963.80559402,0.0
1776848400,9963.6860418,9963.73086547,-0.04482368
1776849300,9963.85507931,9963.73086547,0.12421384
1776850200,9963.65098555,9963.65098555,0.0
1776851100,9963.65098555,9963.65098555,0.0
1776852000,9963.53143519,9963.57625817,-0.04482298
1776852900,9963.61461931,9963.57625817,0.03836114
1776853800,9963.43255281,9963.43255281,0.0
1776854700,9963.43255281,9963.43255281,0.0
1776855600,9963.43255281,9963.43255281,0.0
1776856500,9963.43255281,9963.43255281,0.0
1776857400,9963.31300506,9963.35782706,-0.044822
1776858300,9963.62591757,9963.35782706,0.26809051
1776859200,9963.93071059,9963.35782706,0.57288353
1776860100,9963.6053925,9963.6053925,0.0
1776861000,9963.48584268,9963.53066546,-0.04482278
1776861900,9963.7455235,9963.53066546,0.21485804
1776862800,9964.00582705,9963.53066546,0.47516159
1776863700,9964.02949101,9963.53066546,0.49882555
1776864600,9964.13350423,9963.45593898,0.67756526
1776865500,9964.51260301,9963.45593898,1.05666404
1776866400,9965.09903881,9963.45593898,1.64309983
1776867300,9964.08289455,9964.08289455,0.0
1776868200,9964.08289455,9964.08289455,0.0
1776869100,9963.84378435,9963.93343387,-0.08964951
1776870000,9963.36112115,9963.4038635,-0.04274234
1776870900,9963.39557843,9963.4038635,-0.00828506
1776871800,9963.89520898,9963.4038635,0.49134549
1776872700,9964.03057687,9963.4038635,0.62671337
1776873600,9963.53616084,9963.58098384,-0.044823
1776874500,9962.87501168,9962.87501168,0.0
1776875400,9962.87501168,9962.87501168,0.0
1776876300,9962.75547062,9962.80029011,-0.04481949
1776877200,9962.87861947,9962.80029011,0.07832935
1776878100,9962.59451589,9962.59451589,0.0
1776879000,9962.59451589,9962.59451589,0.0
1776879900,9962.4749782,9962.51979643,-0.04481823
1776880800,9962.69175862,9962.51979643,0.17196219
1776881700,9962.2963541,9962.2963541,0.0
1776882600,9962.2963541,9962.2963541,0.0
1776883500,9962.2963541,9962.2963541,0.0
1776884400,9962.2963541,9962.2963541,0.0
1776885300,9962.2963541,9962.2963541,0.0
1776886200,9962.2963541,9962.2963541,0.0
1776887100,9962.2963541,9962.2963541,0.0
1776888000,9962.2963541,9962.2963541,0.0
1776888900,9962.2963541,9962.2963541,0.0
1776889800,9962.2963541,9962.2963541,0.0
1776890700,9962.2963541,9962.2963541,0.0
1776891600,9962.2963541,9962.2963541,0.0
1776892500,9962.2963541,9962.2963541,0.0
1776893400,9962.2963541,9962.2963541,0.0
1776894300,9962.2963541,9962.2963541,0.0
1776895200,9962.17681999,9962.22163688,-0.04481689
1776896100,9961.56222771,9961.56222771,0.0
1776897000,9961.56222771,9961.56222771,0.0
1776897900,9961.56222771,9961.56222771,0.0
1776898800,9961.4427024,9961.48751599,-0.04481359
1776899700,9961.0303337,9961.0303337,0.0
1776900600,9961.0303337,9961.0303337,0.0
1776901500,9961.0303337,9961.0303337,0.0
1776902400,9961.0303337,9961.0303337,0.0
1776903300,9960.67177963,9960.8062122,-0.13443257
1776904200,9961.10028193,9960.8062122,0.29406973
1776905100,9960.45814755,9960.40532776,0.05281979
1776906000,9960.00192354,9960.00192354,0.0
1776906900,9960.00192354,9960.00192354,0.0
1776907800,9959.76291127,9959.85252407,-0.0896128
1776908700,9959.74597811,9959.68699414,0.05898397
1776909600,9959.24617453,9959.24617453,0.0
1776910500,9959.24617453,9959.24617453,0.0
1776911400,9959.24617453,9959.24617453,0.0
1776912300,9959.24617453,9959.24617453,0.0
1776913200,9959.24617453,9959.24617453,0.0
1776914100,9959.24617453,9959.24617453,0.0
1776915000,9959.24617453,9959.24617453,0.0
1776915900,9959.12667702,9959.17148019,-0.04480317
1776916800,9959.18148466,9959.0967864,0.08469826
1776917700,9958.86725706,9958.86725706,0.0
1776918600,9958.86725706,9958.86725706,0.0
1776919500,9958.86725706,9958.86725706,0.0
1776920400,9958.86725706,9958.86725706,0.0
1776921300,9958.86725706,9958.86725706,0.0
1776922200,9958.86725706,9958.86725706,0.0
1776923100,9958.86725706,9958.86725706,0.0
1776924000,9958.86725706,9958.86725706,0.0
1776924900,9958.86725706,9958.86725706,0.0
1776925800,9958.86725706,9958.86725706,0.0
1776926700,9958.86725706,9958.86725706,0.0
1776927600,9958.86725706,9958.86725706,0.0
1776928500,9958.86725706,9958.86725706,0.0
1776929400,9958.86725706,9958.86725706,0.0
1776930300,9958.86725706,9958.86725706,0.0
1776931200,9958.86725706,9958.86725706,0.0
1776932100,9958.86725706,9958.86725706,0.0
1776933000,9958.86725706,9958.86725706,0.0
1776933900,9958.86725706,9958.86725706,0.0
1776934800,9958.86725706,9958.86725706,0.0
1776935700,9958.7477641,9958.79256556,-0.04480146
1776936600,9958.81761359,9958.79256556,0.02504803
1776937500,9958.54107391,9958.54107391,0.0
1776938400,9958.54107391,9958.54107391,0.0
1776939300,9958.54107391,9958.54107391,0.0
1776940200,9958.54107391,9958.54107391,0.0
1776941100,9958.54107391,9958.54107391,0.0
1776942000,9958.54107391,9958.54107391,0.0
1776942900,9958.54107391,9958.54107391,0.0
1776943800,9958.3020967,9958.39169635,-0.08959965
1776944700,9958.74459199,9958.39169635,0.35289564
1776945600,9958.99722598,9958.39169635,0.60552963
1776946500,9958.75157559,9958.47265895,0.27891664
1776947400,9958.82494623,9958.47265895,0.35228728
1776948300,9958.87405256,9958.47265895,0.40139361
1776949200,9958.53931848,9958.53931848,0.0
1776950100,9958.53931848,9958.53931848,0.0
1776951000,9958.53931848,9958.53931848,0.0
1776951900,9958.53931848,9958.53931848,0.0
1776952800,9958.41982945,9958.46462944,-0.04479999
1776953700,9958.9169224,9958.46462944,0.45229296
1776954600,9959.07982981,9958.46462944,0.61520037
1776955500,9959.18184423,9958.38994096,0.79190327
1776956400,9958.50455026,9958.50455026,0.0
1776957300,9958.50455026,9958.50455026,0.0
1776958200,9958.38506165,9958.42986148,-0.04479983
1776959100,9958.17920752,9958.17920752,0.0
1776960000,9958.17920752,9958.17920752,0.0
1776960900,9958.17920752,9958.17920752,0.0
1776961800,9958.17920752,9958.17920752,0.0
1776962700,9958.17920752,9958.17920752,0.0
1776963600,9958.17920752,9958.17920752,0.0
1776964500,9958.05972281,9958.10452118,-0.04479837
1776965400,9957.08454824,9957.08454824,0.0
1776966300,9956.84560598,9956.93519253,-0.08958655
1776967200,9956.93452419,9956.93519253,-0.00066834
1776968100,9957.44592723,9956.93519253,0.5107347
1776969000,9957.27387406,9956.87597595,0.39789811
1776969900,9957.30041247,9956.87597595,0.42443652
1776970800,9957.08799237,9957.08799237,0.0
1776971700,9956.96852075,9957.01331421,-0.04479346
1776972600,9956.65676847,9956.65676847,0.0
1776973500,9956.65676847,9956.65676847,0.0
1776974400,9956.65676847,9956.65676847,0.0
1776975300,9956.65676847,9956.65676847,0.0
1776976200,9956.65676847,9956.65676847,0.0
1776977100,9956.53730203,9956.58209355,-0.04479152
1776978000,9956.25337875,9956.29816899,-0.04479024
1776978900,9956.18626612,9956.22349675,-0.03723064
1776979800,9956.88108989,9956.22349675,0.65759313
1776980700,9956.30840658,9956.30840658,0.0
1776981600,9956.30840658,9956.30840658,0.0
1776982500,9956.18894431,9956.23373427,-0.04478995
1776983400,9956.34437406,9956.15906251,0.18531155
1776984300,9955.59692671,9955.59692671,0.0
1776985200,9955.59692671,9955.59692671,0.0
1776986100,9955.47747298,9955.52225973,-0.04478675
1776987000,9955.65120645,9955.52225973,0.12894672
1776987900,9955.73807318,9955.52225973,0.21581345
1776988800,9955.56637745,9955.56637745,0.0
1776989700,9955.44692409,9955.4917107,-0.04478661
1776990600,9955.12236738,9955.16715366,-0.04478628
1776991500,9954.98791737,9954.98791737,0.0
1776992400,9954.86847095,9954.91325496,-0.04478401
1776993300,9953.88082091,9953.92560048,-0.04477957
1776994200,9953.47916571,9953.47916571,0.0
1776995100,9953.47916571,9953.47916571,0.0
1776996000,9953.47916571,9953.47916571,0.0
1776996900,9953.47916571,9953.47916571,0.0
1776997800,9953.47916571,9953.47916571,0.0
1776998700,9953.3597374,9953.40451462,-0.04477722
1776999600,9952.75945994,9952.75945994,0.0
1777000500,9952.75945994,9952.75945994,0.0
1777001400,9952.75945994,9952.75945994,0.0
1777002300,9952.64004026,9952.68481425,-0.04477399
1777003200,9952.5212685,9952.61016911,-0.08890061
1777004100,9952.31932903,9952.34145714,-0.02212812
1777005000,9951.92387741,9951.92387741,0.0
1777005900,9951.92387741,9951.92387741,0.0
1777006800,9951.92387741,9951.92387741,0.0
1777007700,9951.92387741,9951.92387741,0.0
1777008600,9951.92387741,9951.92387741,0.0
1777009500,9951.80446775,9951.84923798,-0.04477023
1777010400,9951.63282471,9951.63282471,0.0
1777011300,9951.63282471,9951.63282471,0.0
1777012200,9951.63282471,9951.63282471,0.0
1777013100,9951.63282471,9951.63282471,0.0
1777014000,9951.63282471,9951.63282471,0.0
1777014900,9951.63282471,9951.63282471,0.0
1777015800,9951.63282471,9951.63282471,0.0
1777016700,9951.63282471,9951.63282471,0.0
1777017600,9951.63282471,9951.63282471,0.0
1777018500,9951.63282471,9951.63282471,0.0
1777019400,9951.63282471,9951.63282471,0.0
1777020300,9951.51341855,9951.55818747,-0.04476892
1777021200,9951.23860115,9951.28336973,-0.04476858
1777022100,9950.41753747,9950.41753747,0.0
1777023000,9950.41753747,9950.41753747,0.0
1777023900,9950.41753747,9950.41753747,0.0
1777024800,9950.41753747,9950.41753747,0.0
1777025700,9950.41753747,9950.41753747,0.0
1777026600,9950.29814588,9950.34290933,-0.04476345
1777027500,9950.5841574,9950.34290933,0.24124807
1777028400,9951.2698103,9950.34290933,0.92690097
1777029300,9951.20400642,9950.26828176,0.93572466
1777030200,9951.55287199,9950.26828176,1.28459022
1777031100,9951.19961841,9951.19961841,0.0
1777032000,9951.19961841,9951.19961841,0.0
1777032900,9951.19961841,9951.19961841,0.0
1777033800,9951.19961841,9951.19961841,0.0
1777034700,9951.19961841,9951.19961841,0.0
1777035600,9950.96081737,9951.05035097,-0.0895336
1777036500,9950.68496518,9950.64468327,0.04028192
1777037400,9950.34394289,9950.34394289,0.0
1777038300,9950.22455219,9950.26931531,-0.04476312
1777039200,9949.19373009,9949.19373009,0.0
1777040100,9949.19373009,9949.19373009,0.0
1777041000,9949.07435319,9949.11911114,-0.04475794
1777041900,9948.83220057,9948.87695743,-0.04475686
1777042800,9948.92582619,9948.87695743,0.04886876
1777043700,9948.65350099,9948.69825704,-0.04475605
1777044600,9948.93409475,9948.62364181,0.31045294
1777045500,9949.43839808,9948.62364181,0.81475627
1777046400,9949.84645484,9948.54902713,1.29742771
1777047300,9948.55855204,9948.55855204,0.0
1777048200,9948.31981438,9948.40932422,-0.08950984
1777049100,9948.06464458,9948.15415294,-0.08950835
1777050000,9947.92469429,9947.76177456,0.16291973
1777050900,9948.04583707,9947.76177456,0.28406251
1777051800,9947.47665451,9947.47665451,0.0
