symbol,entry_time,exit_time,log_return,leverage,net_return,pnl_log_return,capital_used,vol,exit_reason,holding_duration,trade_outcome,reward_risk,position
BTCUSDT,2023-02-01 16:00:00,2023-02-04 16:00:00,0.001704695887557042,1.6639758981930013,0.001172596972450643,0.001172596972450643,16666.666666666668,0.007211642916842383,max_hold,72.0,win,10.0,long
BTCUSDT,2023-02-07 16:00:00,2023-02-12 16:00:00,-0.04856764336109713,1.6065705843201825,-0.07963391775801223,-0.07963391775801223,16666.666666666668,0.0074693263508728925,stop_loss,120.0,loss,9.999999999999998,long
BTCUSDT,2023-02-14 16:00:00,2023-02-19 16:00:00,0.09916181419542995,0.7736581234925004,0.07594368496905582,0.07594368496905582,16666.666666666668,0.015510727071317728,trailing_stop,120.0,win,10.0,long
BTCUSDT,2023-02-20 16:00:00,2023-02-21 16:00:00,-0.010886802583009485,1.5284809946170412,-0.01816875183489475,-0.01816875183489475,16666.666666666668,0.00785093176968588,stop_loss,24.0,loss,10.0,long
BTCUSDT,2023-02-26 16:00:00,2023-03-02 16:00:00,-0.0015050046151140958,1.4472353847459476,-0.003625331317945023,-0.003625331317945023,16666.666666666668,0.00829167122810953,max_hold,96.0,loss,10.0,long
BTCUSDT,2023-03-12 16:00:00,2023-03-15 16:00:00,0.15924900771562792,0.45122873705713834,0.07140649989206813,0.07140649989206813,16666.666666666668,0.026594050898137857,trailing_stop,72.0,win,10.000000000000002,long
BTCUSDT,2023-03-16 16:00:00,2023-03-26 16:00:00,0.10903844007179313,1.1017798374380712,0.11903457493936302,0.11903457493936302,16666.666666666668,0.010891468142948746,trailing_stop,240.0,win,10.000000000000002,long
BTCUSDT,2023-03-28 16:00:00,2023-04-09 16:00:00,0.025715162266216576,3.0,0.07414548679864973,0.07414548679864973,16666.666666666668,0.003034741842258788,trailing_stop,288.0,win,10.0,long
BTCUSDT,2023-04-10 16:00:00,2023-04-25 16:00:00,-0.05501694975225966,1.9171302820141034,-0.10739179067611943,-0.10739179067611943,16666.666666666668,0.006259355513070823,stop_loss,360.0,loss,10.000000000000002,long
BTCUSDT,2023-04-27 16:00:00,2023-04-29 16:00:00,-0.0147100191019261,0.6289480970248784,-0.00988078661838091,-0.00988078661838091,16666.666666666668,0.019079475805338725,stop_loss,48.0,loss,10.0,long
BTCUSDT,2023-04-30 16:00:00,2023-05-02 16:00:00,-0.023257611454510708,1.3400320103522811,-0.03250597584373251,-0.03250597584373251,16666.666666666668,0.008955009960430213,stop_loss,48.0,loss,10.0,long
BTCUSDT,2023-05-04 16:00:00,2023-05-15 16:00:00,-0.052464237379664956,2.3723325109115208,-0.12683494850687016,-0.12683494850687016,16666.666666666668,0.005058312839707804,stop_loss,264.0,loss,9.999999999999998,long
BTCUSDT,2023-05-17 16:00:00,2023-05-20 16:00:00,-0.01183011483442907,1.744360284171816,-0.022380342758541723,-0.022380342758541723,16666.666666666668,0.0068793127823919345,stop_loss,72.0,loss,10.0,long
BTCUSDT,2023-05-23 16:00:00,2023-05-26 16:00:00,-0.015348662703412232,1.7883345796204173,-0.029236878843062707,-0.029236878843062707,16666.666666666668,0.006710153757999277,stop_loss,72.0,loss,10.0,long
BTCUSDT,2023-05-27 16:00:00,2023-06-02 16:00:00,0.01887893854955201,1.5908528576822982,0.02844276048388102,0.02844276048388102,16666.666666666668,0.007543123766633396,trailing_stop,144.0,win,10.0,long
BTCUSDT,2023-06-04 16:00:00,2023-06-16 16:00:00,-0.03100058419282948,1.2071372507474234,-0.03862909722484363,-0.03862909722484363,16666.666666666668,0.009940874571280074,stop_loss,288.0,loss,10.000000000000002,long
BTCUSDT,2023-06-17 16:00:00,2023-06-25 16:00:00,0.13920951130719078,1.1459750277919352,0.15838464856136775,0.15838464856136775,16666.666666666668,0.01047143236892483,trailing_stop,192.0,win,10.0,long
BTCUSDT,2023-06-27 16:00:00,2023-07-01 16:00:00,-0.001257641265944851,1.4155031105989218,-0.0031956982345614244,-0.0031956982345614244,16666.666666666668,0.008477551133690276,max_hold,96.0,loss,10.0,long
BTCUSDT,2023-07-02 16:00:00,2023-07-10 16:00:00,0.009110230361101267,3.0,0.024330691083303803,0.024330691083303803,16666.666666666668,0.0034949806450228307,trailing_stop,192.0,win,10.0,long
BTCUSDT,2023-07-11 16:00:00,2023-07-23 16:00:00,-0.016114699396345328,2.9295450058703953,-0.05013828214353652,-0.05013828214353652,16666.666666666668,0.004096199230922785,stop_loss,288.0,loss,10.000000000000002,long
BTCUSDT,2023-07-26 16:00:00,2023-07-29 16:00:00,-0.002176032673451311,3.0,-0.009528098020353933,-0.009528098020353933,16666.666666666668,0.003292198955042243,max_hold,72.0,loss,10.0,long
BTCUSDT,2023-08-01 16:00:00,2023-08-07 16:00:00,-0.004090417845629148,3.0,-0.015271253536887443,-0.015271253536887443,16666.666666666668,0.0030643633375549394,stop_loss,144.0,loss,10.0,long
BTCUSDT,2023-08-08 16:00:00,2023-08-13 16:00:00,-0.0148781170501974,3.0,-0.047634351150592204,-0.047634351150592204,16666.666666666668,0.0007781948638232971,stop_loss,120.0,loss,10.0,long
BTCUSDT,2023-08-23 16:00:00,2023-08-27 16:00:00,-0.019202034182778664,2.518380202466223,-0.050876402935455686,-0.050876402935455686,16666.666666666668,0.00476496757250892,stop_loss,96.0,loss,9.999999999999998,long
BTCUSDT,2023-08-29 16:00:00,2023-08-30 16:00:00,-0.023744239654648728,0.9017352436897914,-0.02231275297490327,-0.02231275297490327,16666.666666666668,0.013307675488979952,stop_loss,24.0,loss,10.0,long
BTCUSDT,2023-09-07 16:00:00,2023-09-12 16:00:00,0.007173587167337121,1.4699513000594213,0.009074872482657361,0.009074872482657361,16666.666666666668,0.008163535757623339,max_hold,120.0,win,10.0,long
BTCUSDT,2023-09-13 16:00:00,2023-09-15 16:00:00,0.009797672051699622,2.130135046179833,0.0187402295621222,0.0187402295621222,16666.666666666668,0.005633445645392626,trailing_stop,48.0,win,10.0,long
BTCUSDT,2023-09-16 16:00:00,2023-09-29 16:00:00,0.014729971081830249,1.4391828551727797,0.019759938982988154,0.019759938982988154,16666.666666666668,0.0083380648656764,trailing_stop,312.0,win,10.000000000000002,long
BTCUSDT,2023-09-30 16:00:00,2023-10-04 16:00:00,0.02186811595137053,1.2921490044643011,0.026964715251609036,0.026964715251609036,16666.666666666668,0.009286854657273027,trailing_stop,96.0,win,10.0,long
BTCUSDT,2023-10-06 16:00:00,2023-10-15 16:00:00,-0.033045707539229106,3.0,-0.10213712261768731,-0.10213712261768731,16666.666666666668,0.0025867008679721017,stop_loss,216.0,loss,10.0,long
BTCUSDT,2023-10-16 16:00:00,2023-10-18 16:00:00,-0.007872105753492698,1.6902815629786754,-0.014996356779925736,-0.014996356779925736,16666.666666666668,0.007099408916732882,stop_loss,48.0,loss,10.0,long
BTCUSDT,2023-10-19 16:00:00,2023-10-22 16:00:00,0.037278075406577384,1.6661900959224434,0.060446169941566805,0.060446169941566805,16666.666666666668,0.007202059374477621,trailing_stop,72.0,win,9.999999999999998,long
BTCUSDT,2023-10-23 16:00:00,2023-10-26 16:00:00,0.08229914711291068,0.7235160849565646,0.058821240629440934,0.058821240629440934,16666.666666666668,0.016585671347887732,trailing_stop,72.0,win,10.0,long
BTCUSDT,2023-10-28 16:00:00,2023-11-18 16:00:00,0.07255582995000465,1.0227998607768443,0.07318729291063629,0.07318729291063629,16666.666666666668,0.01173250061931537,trailing_stop,504.0,win,10.0,long
BTCUSDT,2023-11-19 16:00:00,2023-11-22 16:00:00,0.009186886355526933,1.185120821483009,0.009702449483050114,0.009702449483050114,16666.666666666668,0.010125549886958967,max_hold,72.0,win,10.0,long
BTCUSDT,2023-11-23 16:00:00,2023-12-07 16:00:00,0.1474282829661404,1.0844063587073642,0.1587877611430839,0.1587877611430839,16666.666666666668,0.011065962407583315,trailing_stop,336.0,win,10.0,long
BTCUSDT,2023-12-08 16:00:00,2023-12-13 16:00:00,-0.02794626481590796,0.918179434265297,-0.02657786505276384,-0.02657786505276384,16666.666666666668,0.013069340863207293,stop_loss,120.0,loss,10.0,long
BTCUSDT,2023-12-14 16:00:00,2023-12-19 16:00:00,-0.017608236380930425,1.374965549004481,-0.025585683951511156,-0.025585683951511156,16666.666666666668,0.00872749139692146,stop_loss,120.0,loss,9.999999999999998,long
BTCUSDT,2023-12-20 16:00:00,2023-12-23 16:00:00,-0.0007822344444315992,1.5442395097411938,-0.0027521968447129217,-0.0027521968447129217,16666.666666666668,0.0077708152940673915,max_hold,72.0,loss,10.0,long
BTCUSDT,2023-12-24 16:00:00,2023-12-27 16:00:00,-0.010688522189837738,1.6343465700117796,-0.019103096149467882,-0.019103096149467882,16666.666666666668,0.007342383935075355,stop_loss,72.0,loss,10.0,long
BTCUSDT,2023-12-31 16:00:00,2024-01-04 16:00:00,0.03089895175550809,0.9245656504380102,0.027643543777246024,0.027643543777246024,16666.666666666668,0.012979067515989845,trailing_stop,96.0,win,10.0,long
BTCUSDT,2024-01-06 16:00:00,2024-01-16 16:00:00,-0.017003487667623506,1.1556842401996035,-0.020806346966100404,-0.020806346966100404,16666.666666666668,0.010383459064845797,stop_loss,240.0,loss,10.0,long
BTCUSDT,2024-01-26 16:00:00,2024-02-03 16:00:00,0.023415888296244438,1.4453867390887096,0.03239962768828552,0.03239962768828552,16666.666666666668,0.008302276252766637,trailing_stop,192.0,win,10.0,long
BTCUSDT,2024-02-06 16:00:00,2024-02-24 16:00:00,0.1750269038574186,2.0390407051267863,0.35484794075246223,0.35484794075246223,16666.666666666668,0.005885120375394295,trailing_stop,432.0,win,10.000000000000002,long
BTCUSDT,2024-02-25 16:00:00,2024-03-09 16:00:00,0.2774147717460245,1.544729967924103,0.42698618149298473,0.42698618149298473,16666.666666666668,0.007768348027925094,trailing_stop,312.0,win,10.0,long
BTCUSDT,2024-03-10 16:00:00,2024-03-17 16:00:00,-0.012519799319630999,0.6386662572227617,-0.00863463962987157,-0.00863463962987157,16666.666666666668,0.01878915609567658,max_hold,168.0,loss,10.0,long
BTCUSDT,2024-03-20 16:00:00,2024-03-24 16:00:00,0.000889783863727772,1.1097544554932224,-0.0001223128482953533,-0.0001223128482953533,16666.666666666668,0.010813202813109398,max_hold,96.0,loss,10.0,long
BTCUSDT,2024-03-25 16:00:00,2024-03-26 16:00:00,-0.021123474219577467,0.9281513536977792,-0.020533932545398745,-0.020533932545398745,16666.666666666668,0.012928925818177915,stop_loss,24.0,loss,9.999999999999998,long
BTCUSDT,2024-03-28 16:00:00,2024-03-30 16:00:00,-0.012821136772602578,1.4037870252345537,-0.019401932475371673,-0.019401932475371673,16666.666666666668,0.008548305251642402,stop_loss,48.0,loss,10.0,long
BTCUSDT,2024-03-31 16:00:00,2024-04-04 16:00:00,-0.03617706292487428,0.8506506089193754,-0.03162469121487824,-0.03162469121487824,16666.666666666668,0.014106849362330098,stop_loss,96.0,loss,10.0,long
BTCUSDT,2024-04-05 16:00:00,2024-04-10 16:00:00,0.03886540268107928,1.2323221411352105,0.046662374106894555,0.046662374106894555,16666.666666666668,0.009737713540507878,trailing_stop,120.0,win,10.0,long
BTCUSDT,2024-04-11 16:00:00,2024-04-18 16:00:00,-0.10436222368218444,0.765110669692307,-0.08061376152174678,-0.08061376152174678,16666.666666666668,0.01568400556330741,stop_loss,168.0,loss,10.0,long
BTCUSDT,2024-04-19 16:00:00,2024-05-03 16:00:00,-0.03573264223880727,0.5928496645061859,-0.02177693462770264,-0.02177693462770264,16666.666666666668,0.020241219179900183,stop_loss,336.0,loss,9.999999999999998,long
BTCUSDT,2024-05-04 16:00:00,2024-05-06 16:00:00,-0.011030055075872906,1.0805555007622867,-0.012999142186707736,-0.012999142186707736,16666.666666666668,0.011105399020720826,stop_loss,48.0,loss,10.0,long
BTCUSDT,2024-05-09 16:00:00,2024-05-26 16:00:00,0.09826253901484819,1.2660813865843688,0.12314229025863527,0.12314229025863527,16666.666666666668,0.009478063675174604,trailing_stop,408.0,win,10.0,long
BTCUSDT,2024-05-27 16:00:00,2024-05-30 16:00:00,-0.008802560851340372,1.1408191518726425,-0.011182949156606092,-0.011182949156606092,16666.666666666668,0.010518757491318522,stop_loss,72.0,loss,10.0,long
BTCUSDT,2024-06-03 16:00:00,2024-06-06 16:00:00,0.018263081085121428,1.937324565427052,0.03344419106116483,0.03344419106116483,16666.666666666668,0.006194109244340684,trailing_stop,72.0,win,10.0,long
BTCUSDT,2024-06-17 16:00:00,2024-06-30 16:00:00,-0.0725178223803917,1.9398151067854534,-0.1426109824714535,-0.1426109824714535,16666.666666666668,0.006186156586792279,stop_loss,312.0,loss,10.0,long
BTCUSDT,2024-07-01 16:00:00,2024-07-06 16:00:00,-0.0887363856607112,0.8920276309371912,-0.08004733550979035,-0.08004733550979035,16666.666666666668,0.013452498088419569,stop_loss,120.0,loss,10.0,long
BTCUSDT,2024-07-09 16:00:00,2024-07-12 16:00:00,-0.004955050080869089,1.2550999057287433,-0.007474182795108739,-0.007474182795108739,16666.666666666668,0.00956099187421458,max_hold,72.0,loss,10.0,long
BTCUSDT,2024-07-13 16:00:00,2024-08-08 16:00:00,0.013387821614771553,0.5559904933143095,0.006887511050686502,0.006887511050686502,16666.666666666668,0.021583102848516198,max_hold,624.0,win,9.999999999999998,long
BTCUSDT,2024-08-09 16:00:00,2024-08-13 16:00:00,0.0022835928834070004,1.2891711333099494,0.0016547708922103883,0.0016547708922103883,16666.666666666668,0.00930830646912639,max_hold,96.0,win,10.0,long
BTCUSDT,2024-08-16 16:00:00,2024-08-20 16:00:00,-0.0028759523756523744,1.1649147028718483,-0.0045151539100285205,-0.0045151539100285205,16666.666666666668,0.010301183400309537,max_hold,96.0,loss,10.0,long
BTCUSDT,2024-08-21 16:00:00,2024-08-22 16:00:00,-0.020709974006446658,0.9145559678120853,-0.019854986288641036,-0.019854986288641036,16666.666666666668,0.013121121530383641,stop_loss,24.0,loss,9.999999999999998,long
BTCUSDT,2024-08-23 16:00:00,2024-09-04 16:00:00,-0.09162414356301743,1.0369133873474168,-0.09604321445208183,-0.09604321445208183,16666.666666666668,0.011572808439379722,stop_loss,288.0,loss,10.000000000000002,long
BTCUSDT,2024-09-09 16:00:00,2024-10-04 16:00:00,0.08843141083458804,1.0601121486621723,0.09268710080042027,0.09268710080042027,16666.666666666668,0.011319557100768648,trailing_stop,600.0,win,10.0,long
BTCUSDT,2024-10-06 16:00:00,2024-10-11 16:00:00,0.007232602933084606,1.3628933089043078,0.008494372834558374,0.008494372834558374,16666.666666666668,0.00880479779422158,max_hold,120.0,win,9.999999999999998,long
BTCUSDT,2024-10-12 16:00:00,2024-10-17 16:00:00,0.0591668186055142,1.705800679926782,0.09922099872646392,0.09922099872646392,16666.666666666668,0.007034819566677084,trailing_stop,120.0,win,10.0,long
BTCUSDT,2024-10-18 16:00:00,2024-10-24 16:00:00,-0.004356197245301556,2.3586949052900485,-0.012633635154221372,-0.012633635154221372,16666.666666666668,0.005087559214668487,max_hold,144.0,loss,9.999999999999998,long
BTCUSDT,2024-10-27 16:00:00,2024-11-05 16:00:00,0.016749000685555442,1.8571299977524574,0.02924794160776903,0.02924794160776903,16666.666666666668,0.00646158320339593,trailing_stop,216.0,win,10.0,long
BTCUSDT,2024-11-06 16:00:00,2024-11-09 16:00:00,0.005017097126129029,1.5604088218170704,0.006268313793707738,0.006268313793707738,16666.666666666668,0.007690292333791216,max_hold,72.0,win,10.0,long
BTCUSDT,2024-11-10 16:00:00,2024-11-17 16:00:00,0.12141436274396193,0.8130503637712262,0.09790294143225862,0.09790294143225862,16666.666666666668,0.01475923329563447,trailing_stop,168.0,win,10.0,long
BTCUSDT,2024-11-18 16:00:00,2024-11-23 16:00:00,0.0733480239321699,1.6029669166886407,0.11597148885106637,0.11597148885106637,16666.666666666668,0.007486118319141127,trailing_stop,120.0,win,10.0,long
BTCUSDT,2024-11-27 16:00:00,2024-11-28 16:00:00,-0.015734665212615503,1.0224535252012268,-0.01711041743970106,-0.01711041743970106,16666.666666666668,0.01173647476802264,stop_loss,24.0,loss,10.0,long
BTCUSDT,2024-11-29 16:00:00,2024-12-04 16:00:00,-0.001234608863532587,1.6301884955581094,-0.0036428336614030042,-0.0036428336614030042,16666.666666666668,0.007361111940549976,max_hold,120.0,loss,10.000000000000002,long
BTCUSDT,2024-12-05 16:00:00,2024-12-12 16:00:00,0.004567249416926171,1.257768885872905,0.004486775324758001,0.004486775324758001,16666.666666666668,0.009540703490746531,max_hold,168.0,win,10.0,long
BTCUSDT,2024-12-13 16:00:00,2024-12-24 16:00:00,-0.039003970501667866,0.8638186366190043,-0.0345561752580976,-0.0345561752580976,16666.666666666668,0.013891804936008481,stop_loss,264.0,loss,10.0,long
BTCUSDT,2024-12-25 16:00:00,2025-01-01 16:00:00,-0.04536331600214979,1.131432881084811,-0.05245698020095786,-0.05245698020095786,16666.666666666668,0.010606020207309576,stop_loss,168.0,loss,10.0,long
BTCUSDT,2025-01-02 16:00:00,2025-01-10 16:00:00,-0.02066757949570384,1.0171029322482943,-0.022038158639803396,-0.022038158639803396,16666.666666666668,0.011798215912596121,stop_loss,192.0,loss,10.0,long
BTCUSDT,2025-01-14 16:00:00,2025-01-22 16:00:00,0.08049567590172886,0.5906432707267364,0.046953586023229736,0.046953586023229736,16666.666666666668,0.020316831825130284,trailing_stop,192.0,win,10.0,long
BTCUSDT,2025-01-24 16:00:00,2025-01-26 16:00:00,-0.006443787424395592,1.3087044226171585,-0.009741717523328499,-0.009741717523328499,16666.666666666668,0.0091693737658518,stop_loss,48.0,loss,10.000000000000002,long
BTCUSDT,2025-01-29 16:00:00,2025-02-03 16:00:00,-0.016587131092566817,0.7728600862005646,-0.013592391652221819,-0.013592391652221819,16666.666666666668,0.015526743086181172,max_hold,120.0,loss,10.0,long
BTCUSDT,2025-02-10 16:00:00,2025-02-14 16:00:00,0.00577986719884087,1.424727773047051,0.006810009549665198,0.006810009549665198,16666.666666666668,0.008422661667032517,max_hold,96.0,win,10.000000000000002,long
BTCUSDT,2025-02-15 16:00:00,2025-02-19 16:00:00,-0.013682165250564388,1.8386256172409698,-0.026995005146252866,-0.026995005146252866,16666.666666666668,0.006526614166296196,stop_loss,96.0,loss,10.0,long
BTCUSDT,2025-02-20 16:00:00,2025-03-01 16:00:00,-0.14092676642864588,0.5868837528425283,-0.08329451331044865,-0.08329451331044865,16666.666666666668,0.020446979392220153,stop_loss,216.0,loss,10.0,long
BTCUSDT,2025-03-02 16:00:00,2025-03-04 16:00:00,-0.05851956077892724,0.5303103412456586,-0.03156383858746462,-0.03156383858746462,16666.666666666668,0.02262825946749014,stop_loss,48.0,loss,10.0,long
BTCUSDT,2025-03-05 16:00:00,2025-03-11 16:00:00,-0.07693507155690626,0.8050133924559381,-0.0627387763453214,-0.0627387763453214,16666.666666666668,0.014906584303386995,stop_loss,144.0,loss,10.0,long
