timestamp,equity
2022-06-05,100232.34956231293
2022-06-06,100000.0
2022-07-10,100203.33512964634
2022-10-10,100517.14581264876
2022-10-11,100862.615354224
2023-01-11,101511.56998397053
2023-01-18,101239.21813982794
2023-01-19,101209.89051153454
2023-03-22,101349.45296993192
2023-05-07,101317.92429491285
2023-05-11,101717.85379690751
2023-05-31,101562.62206982251
2023-06-03,101452.64122061948
2023-06-26,101468.79238948046
2023-06-27,101334.27272873734
2023-08-22,101168.09257154689
2023-09-16,101602.4697925783
2023-12-31,101655.73045073733
2024-01-03,101728.10819104078
2024-05-26,101659.8995111616
2024-06-12,101805.76600615923
2024-08-09,101837.30312704341
2024-08-26,101689.67479627927
2024-11-13,102398.66565357633
