timestamp,equity
2021-12-31 08:00:00,1.005679764630736
2022-01-01 04:00:00,1.0040094848170296
2022-01-02 20:00:00,1.006152967173913
2022-01-11 04:00:00,1.0049810034356965
2022-01-12 00:00:00,1.0030776585856256
2022-01-12 20:00:00,1.006996364067011
2022-01-14 12:00:00,1.017227920016509
2022-01-15 08:00:00,1.01835736367013
2022-01-16 04:00:00,1.0184379283207239
2022-01-17 00:00:00,1.0258940082811636
2022-01-26 04:00:00,1.0252072185804701
2022-01-27 20:00:00,1.0262171886904483
2022-01-28 16:00:00,1.0250241475030493
2022-01-29 12:00:00,1.02039628385558
2022-01-30 08:00:00,1.018902811230411
2022-02-01 00:00:00,1.0234876434119655
2022-02-01 20:00:00,1.0268287558340194
2022-02-04 08:00:00,1.0269020153879822
2022-02-05 04:00:00,1.0276487831707346
2022-02-06 00:00:00,1.0328233158877922
2022-02-06 20:00:00,1.0394110268752514
2022-02-07 16:00:00,1.0488190884999153
2022-02-08 12:00:00,1.042803849024884
2022-02-09 08:00:00,1.0453628623982283
2022-02-10 04:00:00,1.0461241850599432
2022-02-15 04:00:00,1.0496984824472408
2022-02-16 00:00:00,1.0414438710188605
2022-02-16 20:00:00,1.0371140281177413
2022-02-23 12:00:00,1.0343094656755631
2022-02-25 04:00:00,1.0338936295888002
2022-02-26 00:00:00,1.0340277751283993
2022-02-26 20:00:00,1.032783074675175
2022-02-28 12:00:00,1.0463766032779727
2022-03-01 08:00:00,1.0452767371219653
2022-03-02 04:00:00,1.0430461081581328
2022-03-03 00:00:00,1.0393123093837742
2022-03-09 16:00:00,1.0349730690910746
2022-03-11 08:00:00,1.038580809613115
2022-03-16 08:00:00,1.042088734653027
2022-03-17 04:00:00,1.0415383992353182
2022-03-18 00:00:00,1.0357668044186954
2022-03-18 20:00:00,1.034659131831021
2022-03-19 16:00:00,1.0311245623684742
2022-03-21 08:00:00,1.0320493393840497
2022-03-22 04:00:00,1.0340360256486483
2022-03-23 00:00:00,1.031547517557583
2022-03-23 20:00:00,1.0406457378089893
2022-03-24 16:00:00,1.0387775450570826
2022-03-25 12:00:00,1.0291204032731915
2022-03-26 08:00:00,1.027568602488472
2022-03-27 04:00:00,1.02956075325937
2022-03-28 00:00:00,1.0303038342300737
2022-03-28 20:00:00,1.0091845195554492
2022-03-29 16:00:00,1.0100095444559671
2022-03-30 12:00:00,1.0075958615276916
2022-03-31 08:00:00,1.00594591454494
2022-04-02 00:00:00,1.0093562690568114
2022-04-13 16:00:00,1.0080309052647944
2022-04-18 16:00:00,1.0149311595045776
2022-04-19 12:00:00,1.017337833784341
2022-04-20 08:00:00,1.0229199819738135
2022-04-21 04:00:00,1.0220015324839766
2022-05-04 12:00:00,1.0178288472453272
2022-05-05 08:00:00,1.0143757296825506
2022-05-10 08:00:00,1.0183797724698904
2022-05-15 08:00:00,1.0197018789651289
2022-05-17 00:00:00,1.025848810025165
2022-05-17 20:00:00,1.0314225053532988
2022-05-20 08:00:00,1.037128667974303
2022-05-22 20:00:00,1.0426550309260547
2022-05-30 08:00:00,1.035430526198083
2022-05-31 04:00:00,1.030647424289145
2022-06-01 00:00:00,1.0228453728601026
2022-06-06 00:00:00,1.0396172632808152
2022-06-06 20:00:00,1.0431718951732656
2022-06-07 16:00:00,1.0487102205992214
2022-06-08 12:00:00,1.0495969248289498
2022-06-09 08:00:00,1.0497335854113192
2022-06-10 04:00:00,1.048653066890535
2022-06-21 00:00:00,1.0520765695257537
2022-06-21 20:00:00,1.050358225189119
2022-06-22 16:00:00,1.0659429715364293
2022-06-23 12:00:00,1.0616745637319973
2022-06-24 08:00:00,1.061975204890737
2022-06-25 04:00:00,1.0618466114328402
2022-06-26 00:00:00,1.059845215361113
2022-07-02 16:00:00,1.0630139675637116
2022-07-04 08:00:00,1.0712590910230941
2022-07-05 04:00:00,1.0716225160837882
2022-07-06 00:00:00,1.069251583533894
2022-07-06 20:00:00,1.0727066159273255
2022-07-07 16:00:00,1.076645661635181
2022-07-08 12:00:00,1.0864989045597921
2022-07-09 08:00:00,1.081933775243265
2022-07-10 04:00:00,1.08454445815447
2022-07-14 08:00:00,1.080214327947249
2022-07-15 04:00:00,1.0771838623152392
2022-07-16 00:00:00,1.0756807841190132
2022-07-16 20:00:00,1.0763679819945302
2022-07-17 16:00:00,1.0789136333521943
2022-07-18 12:00:00,1.090208263401196
2022-07-19 08:00:00,1.0950524113652882
2022-07-20 04:00:00,1.092067792812496
2022-07-21 20:00:00,1.091716102709569
2022-07-24 08:00:00,1.091495177592084
2022-07-27 16:00:00,1.102716528433081
2022-07-28 12:00:00,1.1067039559194016
2022-07-29 08:00:00,1.1008237926570261
2022-07-30 04:00:00,1.1022878501655606
2022-07-31 00:00:00,1.1139470967754104
2022-08-03 08:00:00,1.121116816931945
2022-08-05 00:00:00,1.1327902759586728
2022-08-05 20:00:00,1.1410985167144678
2022-08-06 16:00:00,1.1403807498457037
2022-08-07 12:00:00,1.141357438894905
2022-08-08 08:00:00,1.1472704923410495
2022-08-09 04:00:00,1.1451490089777443
2022-08-10 20:00:00,1.1527682105767376
2022-08-11 16:00:00,1.1521061556377028
2022-08-12 12:00:00,1.1558699450889045
2022-08-13 08:00:00,1.1573719174238724
2022-08-14 04:00:00,1.1620722246222732
2022-08-15 00:00:00,1.166756667023895
2022-08-23 08:00:00,1.1707090508583955
2022-08-25 20:00:00,1.1717370764317356
2022-08-28 08:00:00,1.1698739585764577
2022-08-30 00:00:00,1.1702614901611332
2022-08-30 20:00:00,1.1708559534873235
2022-08-31 16:00:00,1.1756224328318843
2022-09-01 12:00:00,1.1796890171519399
2022-09-02 08:00:00,1.186306656120887
2022-09-03 04:00:00,1.1857183647182081
2022-09-04 00:00:00,1.1825483670390264
2022-09-04 20:00:00,1.1832396396370004
2022-09-06 12:00:00,1.1780967408956695
2022-09-09 00:00:00,1.1835824393650527
2022-09-09 20:00:00,1.1837508671954373
2022-09-10 16:00:00,1.1915373411957555
2022-09-11 12:00:00,1.1925795840973035
2022-09-12 08:00:00,1.2016996181906208
2022-09-13 04:00:00,1.1950884154820736
2022-09-22 08:00:00,1.2009461569636881
2022-09-23 04:00:00,1.1952782098172943
2022-09-24 00:00:00,1.1933798547962253
2022-09-26 12:00:00,1.2004531439137827
2022-09-27 08:00:00,1.1991506408368706
2022-09-29 00:00:00,1.2004465310874206
2022-09-29 20:00:00,1.204164098803552
2022-09-30 16:00:00,1.2011624819681048
2022-10-01 12:00:00,1.1967842605425298
2022-10-02 08:00:00,1.1908999955794308
2022-10-04 00:00:00,1.2021532648803273
2022-10-04 20:00:00,1.1988166469563244
2022-10-05 16:00:00,1.1988475436099997
2022-10-06 12:00:00,1.1975843080816404
2022-10-07 08:00:00,1.2005440229270639
2022-10-09 20:00:00,1.2008121213371539
2022-10-10 16:00:00,1.199826429530119
2022-10-14 00:00:00,1.2128320845817318
2022-10-14 20:00:00,1.2152237724363415
2022-10-15 16:00:00,1.2134742366826383
2022-10-16 12:00:00,1.21027690842185
2022-10-17 08:00:00,1.217786303639497
2022-10-18 04:00:00,1.2260432367334348
2022-10-19 00:00:00,1.223048425979109
2022-10-24 00:00:00,1.2195743433826747
2022-10-24 20:00:00,1.217821989140448
2022-10-25 16:00:00,1.2220033990549957
2022-10-26 12:00:00,1.2225094697041048
2022-10-27 08:00:00,1.2194086654805105
2022-10-29 00:00:00,1.2205797295067766
2022-10-29 20:00:00,1.2181729624015294
2022-11-03 00:00:00,1.2804435267240395
2022-11-03 20:00:00,1.2786918655087496
2022-11-04 16:00:00,1.284263544500434
2022-11-05 12:00:00,1.2847634207598373
2022-11-06 08:00:00,1.2840506759262293
2022-11-07 04:00:00,1.2759291103537205
2022-11-10 12:00:00,1.2989838556806121
2022-11-11 08:00:00,1.2980009029517692
2022-11-15 12:00:00,1.2991425559045913
2022-11-23 00:00:00,1.3046224471726153
2022-11-23 20:00:00,1.3070845022914683
2022-11-26 08:00:00,1.3097046305370623
2022-11-27 04:00:00,1.3115186238279062
2022-11-29 16:00:00,1.3145972568017765
2022-11-30 12:00:00,1.3184412821718128
2022-12-01 08:00:00,1.3212334624906774
2022-12-02 04:00:00,1.3251805960806147
2022-12-03 00:00:00,1.3145529833837113
2022-12-04 16:00:00,1.31544999955921
2022-12-08 20:00:00,1.316215199619006
2022-12-09 16:00:00,1.3114384612156935
2022-12-10 12:00:00,1.3172487208465682
2022-12-13 20:00:00,1.3182600652211913
2022-12-23 00:00:00,1.3207609313751385
2022-12-23 20:00:00,1.3184611590803799
2022-12-24 16:00:00,1.3184628679641308
2022-12-26 08:00:00,1.3227537995931886
2022-12-27 04:00:00,1.3217320537775084
2023-01-02 20:00:00,1.3162206806800218
2023-01-03 16:00:00,1.3075956068765047
2023-01-04 12:00:00,1.3127297545261827
2023-01-05 08:00:00,1.311457435891709
2023-01-07 00:00:00,1.3181517655664117
2023-01-07 20:00:00,1.3176834281537257
2023-01-08 16:00:00,1.3106674417432815
2023-01-09 12:00:00,1.3144818032009609
2023-01-10 08:00:00,1.3126602608724793
2023-01-11 04:00:00,1.3180121051383076
2023-01-12 00:00:00,1.3183273158072448
2023-01-12 20:00:00,1.319497461009466
2023-01-13 16:00:00,1.3212538181890412
2023-01-14 12:00:00,1.3195901356814348
2023-01-15 08:00:00,1.3187301621217582
2023-01-16 04:00:00,1.3174749908752204
2023-01-17 00:00:00,1.3151182722094767
2023-01-17 20:00:00,1.3016513535726713
2023-01-21 04:00:00,1.3029221888668572
2023-01-22 20:00:00,1.2965058464308856
2023-01-24 12:00:00,1.290784173088957
2023-01-26 04:00:00,1.2893528608677733
2023-01-27 00:00:00,1.2778208990248043
2023-01-27 20:00:00,1.2753952096521424
2023-01-28 16:00:00,1.2740661016902686
2023-01-29 12:00:00,1.2762589180644905
2023-02-01 20:00:00,1.2956908902284756
2023-02-02 16:00:00,1.2928247071527952
2023-02-03 12:00:00,1.3005674916105523
2023-02-04 08:00:00,1.3005130635005508
2023-02-05 04:00:00,1.2991087273976811
2023-02-07 16:00:00,1.3067675497917166
2023-02-08 12:00:00,1.3010660783428745
2023-02-09 08:00:00,1.3066860013314883
2023-02-12 16:00:00,1.3044935527883121
2023-02-15 04:00:00,1.3017977590877527
2023-02-16 00:00:00,1.3106636054396121
2023-02-16 20:00:00,1.2926036940158494
2023-02-17 16:00:00,1.2969196574576678
2023-02-18 12:00:00,1.2950195699801756
2023-02-19 08:00:00,1.2920383703382312
2023-02-20 04:00:00,1.294166755325152
2023-02-21 00:00:00,1.2940225204623832
2023-03-01 08:00:00,1.2965453181462026
2023-03-07 04:00:00,1.3012868231408299
2023-03-13 00:00:00,1.297328488125127
2023-03-13 20:00:00,1.2992817388132705
2023-03-14 16:00:00,1.2906444856670953
2023-03-17 04:00:00,1.2936633474419876
2023-03-18 00:00:00,1.2979889807978926
2023-03-19 16:00:00,1.2991537155840125
2023-03-23 20:00:00,1.3014425926035986
2023-03-26 08:00:00,1.3096025109408351
2023-03-28 20:00:00,1.3042007175764496
2023-03-29 16:00:00,1.3054738343325
2023-04-01 04:00:00,1.3020230223456373
2023-04-02 00:00:00,1.2989054920206167
2023-04-03 16:00:00,1.3031794849269134
2023-04-04 12:00:00,1.3066661619463817
2023-04-05 08:00:00,1.305822698960068
2023-04-11 04:00:00,1.3140610076222017
2023-04-13 16:00:00,1.3139771835440712
2023-04-14 12:00:00,1.2947902094170647
2023-04-15 08:00:00,1.3037847936022748
2023-04-16 04:00:00,1.3052278498134293
2023-04-17 00:00:00,1.301584905917771
2023-04-27 00:00:00,1.305043296939217
2023-04-27 20:00:00,1.3036979205738193
2023-04-29 12:00:00,1.3058517418530162
2023-05-03 16:00:00,1.313710232979747
2023-05-05 08:00:00,1.3162239691766395
2023-05-12 20:00:00,1.3275306949338026
2023-05-14 12:00:00,1.3346561521465061
2023-05-15 08:00:00,1.3307464126790256
2023-05-16 04:00:00,1.3382851837839926
2023-05-17 00:00:00,1.3515539049481493
2023-05-17 20:00:00,1.3457090415598474
2023-05-19 12:00:00,1.3455268981230548
2023-05-20 08:00:00,1.3468147214325195
2023-05-21 04:00:00,1.3469335355351988
2023-05-22 20:00:00,1.3488009273483441
2023-05-23 16:00:00,1.3453882440351936
2023-05-25 08:00:00,1.350030937825013
2023-05-26 04:00:00,1.3514568598199028
2023-05-27 00:00:00,1.3551775951187115
2023-05-27 20:00:00,1.3550390341641845
2023-05-28 16:00:00,1.3598493691302072
2023-05-29 12:00:00,1.352793444539602
2023-06-02 16:00:00,1.35099439878993
2023-06-03 12:00:00,1.3490260243041032
2023-06-04 08:00:00,1.3467705757372128
2023-06-14 08:00:00,1.3498285000448176
2023-06-17 16:00:00,1.3506618906390073
2023-06-18 12:00:00,1.3540024412650926
2023-06-20 04:00:00,1.3532481425103136
2023-06-21 00:00:00,1.3687257590102886
2023-06-21 20:00:00,1.3708409933697376
2023-06-22 16:00:00,1.3703409506966273
2023-06-23 12:00:00,1.3777827567325593
2023-06-24 08:00:00,1.37956050464128
2023-06-25 04:00:00,1.3810246644278292
2023-06-27 16:00:00,1.3869343660096785
2023-06-29 08:00:00,1.4025752494279655
2023-06-30 04:00:00,1.4026040474812476
2023-07-01 00:00:00,1.4011426679172487
2023-07-01 20:00:00,1.4051061784143941
2023-07-02 16:00:00,1.404413558545271
2023-07-03 12:00:00,1.4106792206813854
2023-07-04 08:00:00,1.410336038601242
2023-07-05 04:00:00,1.4070754367801668
2023-07-08 12:00:00,1.405717777194362
2023-07-09 08:00:00,1.4150582259727817
2023-07-11 00:00:00,1.4206980212660323
2023-07-11 20:00:00,1.4209935207022049
2023-07-13 12:00:00,1.431660211596662
2023-07-14 08:00:00,1.4278672705641597
2023-07-15 04:00:00,1.4316470832222472
2023-07-20 04:00:00,1.4466561921061747
2023-07-21 00:00:00,1.446984465820855
2023-07-21 20:00:00,1.4421814561617867
