pair,entry_time,exit_time,gross_ret,net_ret,capital_used,pnl,z_entry,stopped_out
ETHUSDT/OPUSDT,2023-03-09,2023-03-12,0.1604784864653046,0.1584784864653046,3308.1707958878415,524.2739007010273,-1.3081707958878415,False
ETHUSDT/OPUSDT,2023-03-10,2023-03-13,0.35672176807490863,0.3547217680749086,3709.0519470821205,1315.6814645506522,-1.7090519470821206,False
ETHUSDT/OPUSDT,2023-05-28,2023-05-31,0.2064760442240322,0.2044760442240322,3384.4843039301077,692.0459622059556,1.3844843039301076,False
ETHUSDT/OPUSDT,2023-10-23,2023-10-26,0.0548358121572603,0.0528358121572603,3251.0620014117626,171.7725012181986,-1.251062001411763,False
ETHUSDT/OPUSDT,2024-02-29,2024-03-03,-0.11644300313194944,-0.11844300313194944,3553.435519990376,-420.8795744234005,1.553435519990376,False
ETHUSDT/OPUSDT,2024-04-04,2024-04-07,-0.06658092330505982,-0.06858092330505983,3280.038524605414,-224.94807049360548,1.2800385246054136,False
ETHUSDT/OPUSDT,2024-05-02,2024-05-05,-0.059956747764437934,-0.061956747764437936,4290.2198895279425,-265.8080715494575,2.2902198895279424,False
ETHUSDT/OPUSDT,2024-07-26,2024-07-29,-0.027645237913979104,-0.029645237913979106,3279.785375907854,-97.23001777557772,-1.279785375907854,False
ETHUSDT/OPUSDT,2024-08-01,2024-08-04,0.34406300448630467,0.34206300448630467,3392.0786846386495,1160.3046263214487,1.3920786846386497,False
ETHUSDT/OPUSDT,2024-08-22,2024-08-25,-0.07342488958839544,-0.07542488958839544,3770.3319261430584,-284.3768692409425,1.7703319261430586,False
ETHUSDT/OPUSDT,2024-10-19,2024-10-22,-0.003712203779681844,-0.005712203779681844,4569.399163157635,-26.101339170664097,-2.5693991631576343,False
ETHUSDT/OPUSDT,2024-11-12,2024-11-15,-0.09788363066022787,-0.09988363066022787,3686.4790756842813,-368.218914432307,-1.6864790756842811,False
ETHUSDT/OPUSDT,2025-03-28,2025-03-31,0.17413617485462796,0.17213617485462795,3976.7951595595678,684.5503069469838,1.9767951595595683,False
