pair,entry_time,exit_time,gross_ret,net_ret,capital_used,pnl,z_entry,stopped_out
ETHUSDT/MATICUSDT,2022-02-08,2022-02-10,-0.03791588922376332,-0.03991588922376332,3614.2882149236016,-144.26752800964377,-1.6142882149236009,False
ETHUSDT/MATICUSDT,2022-03-22,2022-03-24,0.1230273572978432,0.1210273572978432,3563.472821511547,431.2776983902314,-1.563472821511547,False
ETHUSDT/MATICUSDT,2022-06-26,2022-06-28,0.1394420335370169,0.1374420335370169,3406.9091198398237,468.25251750659373,1.406909119839824,False
ETHUSDT/MATICUSDT,2022-06-27,2022-06-29,0.14696149118146928,0.14496149118146928,4264.340887325723,618.1652139328467,2.264340887325723,False
ETHUSDT/MATICUSDT,2023-01-07,2023-01-09,0.08763543455646561,0.0856354345564656,3534.4615380530277,302.67514973428484,-1.5344615380530278,False
ETHUSDT/MATICUSDT,2023-01-08,2023-01-10,0.05596977781809698,0.053969777818096976,3802.966006977207,205.2452304463353,-1.8029660069772067,False
ETHUSDT/MATICUSDT,2023-01-27,2023-01-29,-0.04578016505834259,-0.047780165058342594,3599.646003901362,-171.9916802180104,1.599646003901362,False
ETHUSDT/MATICUSDT,2023-03-10,2023-03-12,0.1875985220928651,0.1855985220928651,3674.1070374268215,681.908836157413,-1.6741070374268212,False
ETHUSDT/MATICUSDT,2023-06-06,2023-06-08,0.07355422418768742,0.07155422418768742,3639.2542420112613,260.40401390886626,1.6392542420112606,False
ETHUSDT/MATICUSDT,2023-06-07,2023-06-09,0.04921411252275343,0.047214112522753426,4260.977442241276,201.17826841489367,2.2609774422412756,False
ETHUSDT/MATICUSDT,2023-12-07,2023-12-09,0.0401581010037233,0.0381581010037233,3813.9545862589544,145.5332643260829,-1.8139545862589543,False
ETHUSDT/MATICUSDT,2024-01-22,2024-01-24,-0.04544624123885832,-0.04744624123885832,3490.0426841822427,-165.5894071276233,-1.4900426841822427,False
ETHUSDT/MATICUSDT,2024-07-02,2024-07-03,-0.11285810836670918,-0.11485810836670918,3344.882338911643,-384.1868581566051,-1.3448823389116427,True
