symbol,entry_time,exit_time,entry_price,exit_price,pnl_log_return,zscore,atr,volatility,ema_10,ema_50,reward_risk,position,rebalance_index
ETHUSDT,2022-07-27 21:00:00,2022-07-28 21:00:00,1606.94,1744.98,0.08241134486445899,1.3269059952228521,13.478461538461541,0.012791081896812238,1543.3282134487729,1479.8751574368694,6.82768329338358,long,5188
SOLUSDT,2022-07-27 21:00:00,2022-07-28 21:00:00,39.38,43.39,0.09697092659927986,1.123399510332407,0.42230769230769194,0.014755376101366029,38.181797760775574,37.219532908047555,6.330297510625371,long,5188
BTCUSDT,2022-07-28 03:00:00,2022-07-29 03:00:00,23133.45,23912.85,0.033136349295946464,1.8142979946408535,194.05615384615436,0.011190193784111619,22745.839824635594,21890.983909103434,2.6775754837021535,long,5194
ETHUSDT,2022-07-28 03:00:00,2022-07-28 07:00:00,1648.64,1618.44,-0.01848798327905819,1.627057699208618,17.796923076923086,0.014132350902502509,1608.7359345139287,1512.7797795692234,2.9360880590133585,long,5194
ETHUSDT,2022-08-10 15:00:00,2022-08-11 15:00:00,1837.5,1890.48,0.028424812976186743,1.417289569187795,16.256153846153804,0.015784587465916006,1771.599016808326,1729.9669688173183,2.1727156579756826,long,5518
SOLUSDT,2022-08-10 15:00:00,2022-08-10 18:00:00,42.08,41.36,-0.01725833822928071,1.121728495443155,0.31692307692307725,0.01303805649706835,41.09164270585541,40.85274525252394,2.9029126213592455,long,5518
ETHUSDT,2022-08-10 21:00:00,2022-08-11 21:00:00,1860.68,1898.99,0.02038015357613945,1.619710865598429,18.739999999999974,0.015514776361571553,1817.1517307457284,1752.1169310635153,1.3628601921024575,long,5524
SOLUSDT,2022-08-10 21:00:00,2022-08-11 21:00:00,42.33,43.24,0.021269938238175298,1.294905462065388,0.37769230769230855,0.01329955578637772,41.66144510476496,41.068321889214886,1.6062457569585877,long,5524
ETHUSDT,2022-09-08 03:00:00,2022-09-09 03:00:00,1629.79,1672.96,0.02614334041062648,1.001497089030295,11.329999999999963,0.010593947185021357,1613.7901378347754,1584.7289945196976,2.5401588702559783,long,6202
ETHUSDT,2022-10-25 21:00:00,2022-10-25 22:00:00,1482.1,1458.07,-0.01634635757281884,2.237761218916988,13.860769230769234,0.010677611878701886,1445.6366933207255,1372.7248177723466,3.2999611521172314,long,7348
ETHUSDT,2022-10-26 03:00:00,2022-10-27 03:00:00,1487.03,1555.07,0.044739718571977415,1.4716606294304435,15.010000000000009,0.011547184528763996,1467.9436159043123,1394.457787084613,3.021985343104582,long,7354
ETHUSDT,2022-10-26 09:00:00,2022-10-27 09:00:00,1530.52,1549.35,0.01222794119570643,1.000765524683289,10.050000000000008,0.011490277326554334,1500.413767428727,1418.869093990042,1.2490878938640047,long,7360
SOLUSDT,2022-11-04 15:00:00,2022-11-05 15:00:00,33.13,37.24,0.11694423609706182,1.476358841999429,0.35846153846153794,0.011245679116344083,32.73711487630761,31.946585815581088,7.6437768240343935,long,7582
SOLUSDT,2022-11-04 21:00:00,2022-11-05 21:00:00,33.8,37.02,0.09099750465637857,1.3051094097631568,0.32461538461538453,0.011023774484525881,33.20802917143683,32.24036866403778,6.6129541864139165,long,7588
SOLUSDT,2022-11-05 03:00:00,2022-11-06 03:00:00,34.7,36.01,0.03705699070797025,1.6679481290845213,0.26846153846153864,0.012191392097679882,34.15768641943323,32.71892468249063,3.253104106972308,long,7594
SOLUSDT,2022-11-05 09:00:00,2022-11-05 14:00:00,35.03,34.5,-0.015245513172081445,1.5986183039952748,0.23230769230769255,0.011542707143914404,34.732392341234664,33.19313027986094,3.1567328918322626,long,7600
SOLUSDT,2022-11-23 03:00:00,2022-11-23 13:00:00,13.08,12.77,-0.02398567598460478,1.4333445201712656,0.17846153846153834,0.02188587753928973,12.500691009421955,12.066062688162633,5.715517241379313,long,8026
SOLUSDT,2022-11-23 09:00:00,2022-11-23 13:00:00,13.08,12.77,-0.02398567598460478,1.549535951912793,0.15307692307692308,0.016222618412517802,12.878101939892678,12.269718262784913,4.921273031825814,long,8032
ETHUSDT,2022-11-30 03:00:00,2022-12-01 03:00:00,1265.09,1288.02,0.01796288961814638,1.239889041825231,7.605384615384624,0.01104735961248184,1245.7925432018537,1210.9888078569793,2.0099794342739488,long,8194
ETHUSDT,2022-11-30 09:00:00,2022-12-01 09:00:00,1266.47,1283.66,0.013481869843167337,1.7531077207088253,7.634615384615367,0.010941755548228576,1262.2005440353091,1223.4934450034968,1.5010579345088186,long,8200
SOLUSDT,2022-12-13 21:00:00,2022-12-14 21:00:00,13.77,14.32,0.03916484879193606,1.2381464775411555,0.16692307692307679,0.016514422338068765,13.677467703846713,13.422489155233743,2.1966205837173662,long,8524
SOLUSDT,2023-01-02 09:00:00,2023-01-03 09:00:00,11.14,11.83,0.06009644349115746,1.7405773342720956,0.12076923076923066,0.023578193295791743,10.495571803988396,10.038392595327585,3.8089171974522347,long,8992
SOLUSDT,2023-01-02 15:00:00,2023-01-03 15:00:00,11.11,13.09,0.16400297627027008,2.0886743501663134,0.12076923076923066,0.02379903800218312,10.912033587939334,10.261136056095863,10.92993630573251,long,8998
SOLUSDT,2023-01-02 21:00:00,2023-01-02 22:00:00,11.37,11.28,-0.007947061692531834,1.0046540459894695,0.04307692307692298,0.023351843618645615,11.157923109623695,10.469606446529571,29.404761904761852,long,9004
BTCUSDT,2023-01-12 21:00:00,2023-01-13 21:00:00,18830.07,19816.81,0.0510755072771346,1.4690620189431878,136.09769230769234,0.010223226749446845,18610.672362046476,17976.131488468003,4.833488764669471,long,9244
BTCUSDT,2023-01-13 03:00:00,2023-01-14 03:00:00,18876.37,20967.23,0.10504986743931807,1.4254387773257426,129.2653846153844,0.010147571787542418,18772.330938916773,18160.918113689597,10.783294157318993,long,9250
SOLUSDT,2023-01-14 03:00:00,2023-01-15 03:00:00,21.92,23.06,0.050700052761098055,2.2681150404019164,0.5338461538461536,0.029161551356829095,19.672937801778293,17.39553632912007,1.4236311239193056,long,9274
SOLUSDT,2023-01-20 21:00:00,2023-01-21 21:00:00,24.26,25.59,0.053372746655793356,1.620481689106025,0.25846153846153813,0.01191673154923783,22.794893852914665,21.86736317868316,3.4305555555555447,long,9436
SOLUSDT,2023-02-19 15:00:00,2023-02-19 16:00:00,25.26,24.59,-0.026882260694243907,1.6374821991279163,0.246923076923077,0.01298517820104953,24.16226213562044,23.512647561649718,3.4558670820352964,long,10150
SOLUSDT,2023-02-19 21:00:00,2023-02-20 00:00:00,25.19,24.53,-0.02655023209412084,2.070286883571985,0.30076923076923107,0.015035967175055471,24.540188066691613,23.752785857724678,2.061381074168793,long,10156
BTCUSDT,2023-03-13 03:00:00,2023-03-14 03:00:00,22231.62,24374.2,0.09200959601767018,2.2063906797935564,231.83923076923105,0.010222342553040935,21776.117410422354,20849.321875703812,6.161108548917064,long,10666
ETHUSDT,2023-03-13 03:00:00,2023-03-14 03:00:00,1588.43,1677.57,0.05460021072927152,2.0250214662725377,16.927692307692322,0.011260882204847668,1564.8364891451563,1494.6962233202646,3.5106183162167923,long,10666
BTCUSDT,2023-03-13 09:00:00,2023-03-14 09:00:00,21963.37,24280.22,0.10028596140045921,1.4156588937347758,173.34538461538503,0.011172572844924051,22102.162197503934,21154.072109608576,8.910342032432586,long,10672
ETHUSDT,2023-03-13 09:00:00,2023-03-14 09:00:00,1570.76,1667.84,0.0599697974080951,1.1449072829567237,11.440769230769233,0.012034114297957362,1582.8212969284102,1515.6595222327485,5.656962280642765,long,10672
BTCUSDT,2023-03-13 15:00:00,2023-03-14 15:00:00,23981.72,25894.67,0.0767452825558738,1.0746522972243109,219.7361538461541,0.013577902307504218,22700.158966856736,21497.699783248918,5.803778657620865,long,10678
BTCUSDT,2023-03-13 21:00:00,2023-03-14 21:00:00,24085.04,24535.95,0.01854848812237232,2.0143746733592245,217.53846153846155,0.012127663977610946,23710.95674344,22061.319799853623,1.38185525695427,long,10684
BTCUSDT,2023-03-14 03:00:00,2023-03-15 03:00:00,24374.2,24717.65,0.013992367513148137,1.1637842827549925,135.65000000000035,0.012285860850354446,24110.40101267216,22530.659532469985,1.6879223491829318,long,10690
BTCUSDT,2023-03-17 15:00:00,2023-03-18 15:00:00,26421.34,27226.23,0.030008829901677792,1.530463712470338,194.10307692307666,0.010028243816930522,26298.314618731674,25311.422961280212,2.7644761836824863,long,10774
SOLUSDT,2023-04-11 04:00:00,2023-04-11 05:00:00,22.4,21.98,-0.018928009885518796,2.334829867675373,0.18769230769230807,0.011931555646049646,21.198330073327277,20.564146924228858,1.2786885245901645,long,11362
SOLUSDT,2023-04-11 10:00:00,2023-04-12 10:00:00,22.43,23.39,0.04190923206397069,2.409156577494536,0.21769230769230702,0.013031296274975596,22.028772643165613,20.94578254529496,2.9399293286219077,long,11368
SOLUSDT,2023-04-11 22:00:00,2023-04-12 02:00:00,23.2,22.45,-0.032861664484001,1.6471302230651523,0.1638461538461535,0.014926732030529952,23.092328269964415,21.762186667758954,1.953051643192492,long,11380
SOLUSDT,2023-04-12 16:00:00,2023-04-13 16:00:00,23.65,24.5,0.03531000261273929,1.0168470019622782,0.21769230769230782,0.01361882024008191,23.562577658717565,22.580612931245756,2.6030624263839828,long,11398
SOLUSDT,2023-06-29 10:00:00,2023-06-30 10:00:00,17.49,18.62,0.06260698281841043,1.2627469252729648,0.16230769230769226,0.013426049696585302,16.563460244193735,16.365028020136208,4.64139020537126,long,13264
SOLUSDT,2023-06-29 16:00:00,2023-06-30 16:00:00,17.67,18.93,0.06887967888962625,1.830580207260756,0.2415384615384616,0.015589574874834193,17.341017732742234,16.650809061540066,3.4777070063694286,long,13270
SOLUSDT,2023-07-07 22:00:00,2023-07-08 22:00:00,21.5,21.91,0.01889021847375808,1.4909875275365374,0.2023076923076925,0.014561708855649128,21.17354361034777,20.28856636910173,1.3510773130545057,long,13468
SOLUSDT,2023-07-13 16:00:00,2023-07-14 16:00:00,25.29,27.43,0.08122824426763818,1.7653853146689698,0.3384615384615378,0.020076006777130114,23.014227372577697,22.18390361571532,4.215151515151531,long,13606
SOLUSDT,2023-09-14 04:00:00,2023-09-15 04:00:00,18.72,19.18,0.024275598405846303,1.640590461594721,0.19076923076923108,0.01382622494619135,18.692844635858357,18.289593326582775,1.607526881720423,long,15106
SOLUSDT,2023-10-01 16:00:00,2023-10-02 16:00:00,22.66,24.08,0.060780364840759854,1.937297975142308,0.21000000000000002,0.014481943847723125,22.604523950889636,21.33918813083664,4.507936507936484,long,15526
SOLUSDT,2023-10-20 16:00:00,2023-10-21 16:00:00,26.49,29.09,0.09362716922313204,1.3951791403118927,0.21230769230769242,0.010117470825833806,26.636497957454147,25.26543435745292,8.164251207729492,long,15982
BTCUSDT,2023-10-23 22:00:00,2023-10-24 22:00:00,33315.92,34155.64,0.02489236529238943,1.9952437559510474,262.21230769230704,0.012337704247742517,31552.74433727265,30532.213093665778,2.1349620780968372,long,16060
SOLUSDT,2023-10-30 10:00:00,2023-10-31 10:00:00,34.74,36.61,0.05242966631918591,1.3134794884262158,0.3092307692307695,0.01168057959070359,33.49241498889281,32.62226171741757,4.031509121061339,long,16216
SOLUSDT,2023-10-30 16:00:00,2023-10-31 16:00:00,34.88,36.24,0.03824988213399964,2.099939391467943,0.2707692307692294,0.011838579970508955,34.45329323354498,33.09851112837366,3.3484848484848824,long,16222
SOLUSDT,2023-11-09 10:00:00,2023-11-09 16:00:00,46.69,45.3,-0.03022297649385736,1.4489314049262643,0.42846153846153795,0.01100937270907968,44.891265649261406,43.300855782785646,4.092160383004194,long,16456
SOLUSDT,2023-11-09 16:00:00,2023-11-09 18:00:00,45.3,43.82,-0.03321669832166784,1.6686332751039485,0.7330769230769243,0.017401887193201505,46.285836190743154,44.1070764223833,5.820216859041636,long,16462
SOLUSDT,2023-11-10 10:00:00,2023-11-11 10:00:00,49.32,55.19,0.11245209915526633,1.2386232936322754,0.5992307692307702,0.0209425965339764,47.75064766413129,45.46577596995717,6.530594779631975,long,16480
SOLUSDT,2023-11-10 16:00:00,2023-11-11 16:00:00,51.7,61.31,0.17048518026021317,1.3833841595143028,0.8353846153846158,0.01699674447794491,49.95107970048652,46.609164524818254,7.6691221608348545,long,16486
SOLUSDT,2023-11-11 04:00:00,2023-11-12 04:00:00,54.56,57.62,0.054568716121175614,1.4767484706752114,0.8623076923076934,0.020675321467713212,54.87268605276385,49.84944922967475,2.3657448706511928,long,16498
SOLUSDT,2023-12-07 22:00:00,2023-12-08 22:00:00,67.91,73.53,0.0795101870824309,1.4555476708193198,0.7938461538461561,0.01321029265722424,66.13782692544308,63.959333186800066,4.719638242894047,long,17140
SOLUSDT,2023-12-08 04:00:00,2023-12-09 04:00:00,71.74,74.17,0.03331128364433032,1.8803622967980353,0.8407692307692324,0.013740108703955577,68.92377075307279,65.18979209341647,1.9268069533394385,long,17146
SOLUSDT,2023-12-08 10:00:00,2023-12-09 10:00:00,72.2,76.84,0.06228529200157528,1.6850970611399625,0.785384615384616,0.015170442879844884,70.71144830620212,66.52724227504106,3.9386222657525094,long,17152
SOLUSDT,2023-12-13 22:00:00,2023-12-14 00:00:00,71.3,70.04,-0.017829820002599053,1.2663097422583913,0.7092307692307713,0.014228519784710158,69.40009472560233,68.59134781803718,4.1547360809833584,long,17284
SOLUSDT,2023-12-14 04:00:00,2023-12-15 04:00:00,69.91,74.63,0.06533387061940218,1.0404418210619115,0.5946153846153839,0.010936118025772056,69.90896100166397,68.92744888233358,5.29193617938766,long,17290
SOLUSDT,2023-12-20 16:00:00,2023-12-21 16:00:00,80.52,89.38,0.10439134273371475,1.4313380621173648,0.6461538461538487,0.010327561727789532,78.3703440098235,75.22160123989633,9.141269841269773,long,17446
SOLUSDT,2023-12-20 22:00:00,2023-12-21 22:00:00,81.63,94.57,0.14714345956415611,1.375090655735001,1.0207692307692326,0.014211404679680021,80.3271416287244,76.53124656497899,8.451142928912356,long,17452
SOLUSDT,2023-12-21 10:00:00,2023-12-22 10:00:00,87.46,92.53,0.056351370276164346,1.4090139254454008,0.8623076923076908,0.014530121164008302,85.26717831335748,79.73467782946423,3.9197145405887532,long,17464
SOLUSDT,2023-12-21 16:00:00,2023-12-22 16:00:00,89.38,93.93,0.0496528805011187,1.2189042964206953,1.0938461538461537,0.01221324851054594,86.93910812556214,81.38372371303555,2.77308954524144,long,17470
SOLUSDT,2023-12-21 22:00:00,2023-12-22 09:00:00,94.57,92.24,-0.024946425066617206,2.278483749059851,1.2946153846153856,0.015155728625323477,91.18021124948952,83.8264914397452,1.2822341057635234,long,17476
SOLUSDT,2023-12-23 22:00:00,2023-12-24 22:00:00,108.81,111.96,0.028538422684332022,1.3578546354031273,1.209230769230769,0.01661038611383655,101.65702148328212,95.59535095541096,1.736641221374038,long,17524
SOLUSDT,2024-01-01 16:00:00,2024-01-02 16:00:00,106.64,110.14,0.032293607963882226,1.087877403552739,0.6407692307692306,0.01159295170668396,104.76905355648636,103.71511346611143,3.6414565826330434,long,17734
SOLUSDT,2024-01-02 22:00:00,2024-01-03 22:00:00,107.98,98.81,0.0887472105832695,-1.063821697223632,0.916153846153847,0.010860213304864233,108.94075670960824,108.41111879376352,6.672823957458679,short,17764
ETHUSDT,2024-01-10 04:00:00,2024-01-11 04:00:00,2380.37,2615.01,0.09401198381608859,1.135971684498561,21.331538461538457,0.011025414686926803,2345.0069939190257,2296.3426021653318,7.333116968975714,long,17938
ETHUSDT,2024-01-10 22:00:00,2024-01-11 22:00:00,2547.6,2615.42,0.02627295695979406,1.3938366179097588,26.527692307692316,0.012035487801630317,2467.722278858462,2366.452175114994,1.704382454715926,long,17956
SOLUSDT,2024-01-26 22:00:00,2024-01-27 08:00:00,92.3,90.9,-0.015284140325373199,1.3165917178216728,0.7623076923076909,0.010543523834333162,92.03473981508272,89.11245989706337,1.215607130844267,long,18340
SOLUSDT,2024-01-29 22:00:00,2024-01-30 22:00:00,100.91,103.46,0.024956034098931653,1.342681870683936,0.7161538461538453,0.010664278714401123,99.98193407382232,96.9236617191473,2.3737916219119266,long,18412
SOLUSDT,2024-02-10 10:00:00,2024-02-11 10:00:00,107.36,109.33,0.018183158223021842,1.1218342126570182,0.815384615384616,0.011082494602534897,108.48148154976509,105.52074709483881,1.6106918238993595,long,18688
SOLUSDT,2024-02-28 16:00:00,2024-02-28 18:00:00,116.08,113.14,-0.02565361866092273,1.0881629191512905,1.2784615384615399,0.011445003011967013,112.4154027918088,109.2962213928895,7.613317288407552,long,19126
SOLUSDT,2024-02-29 04:00:00,2024-03-01 04:00:00,122.85,137.49,0.11258708822195428,1.8325861450280994,1.9538461538461542,0.017755057547260717,119.85610375279539,112.8506932514785,4.995275590551189,long,19138
SOLUSDT,2024-02-29 10:00:00,2024-02-29 22:00:00,128.72,123.65,-0.04018450871670246,1.8580043806221223,1.9623076923076939,0.019336133615888478,125.38621662730742,115.9102567477122,1.8345746765974174,long,19144
SOLUSDT,2024-03-13 22:00:00,2024-03-14 22:00:00,163.46,172.92,0.05626074771144735,1.9281147193056276,1.833076923076922,0.012173549515627541,159.9045023615268,152.94671901127361,3.4404811861798636,long,19468
SOLUSDT,2024-03-14 04:00:00,2024-03-14 19:00:00,166.47,162.42,-0.02462954015165486,1.7304542229665731,1.878461538461533,0.013265271105862049,164.38328572344514,155.77088579358843,2.4062244062244034,long,19474
SOLUSDT,2024-03-15 04:00:00,2024-03-15 08:00:00,173.25,167.22,-0.035425327348100805,1.291647873102525,3.154615384615388,0.019036624483730762,174.79544212291214,165.78082054223208,3.102332764366404,long,19498
SOLUSDT,2024-05-01 22:00:00,2024-05-02 01:00:00,133.38,129.69,-0.028055209856510093,1.1322184988459807,1.6976923076923083,0.017329305780868307,129.4900241027976,128.8712911562635,2.104818003322767,long,20644
SOLUSDT,2024-05-06 10:00:00,2024-05-07 10:00:00,152.54,156.96,0.02856413908096064,1.5972579299946552,1.3492307692307686,0.0114083028428347,150.58994425847715,146.5682679488182,2.1839604713036826,long,20752
ETHUSDT,2024-05-20 22:00:00,2024-05-21 22:00:00,3611.96,3813.8,0.054375506122090564,2.0813932726076727,48.360769230769236,0.02205094205023334,3365.0303059367807,3163.61229507629,2.782420588843465,long,21100
BTCUSDT,2024-11-06 10:00:00,2024-11-07 10:00:00,73830.01,75031.2,0.016138738514939546,1.9639050883158424,621.8376923076922,0.010949563268745813,73211.23501706922,70549.78930240178,1.287785129848784,long,25168
ETHUSDT,2024-11-07 10:00:00,2024-11-08 10:00:00,2818.32,2923.52,0.036647406982491255,1.6867244122320968,23.470769230769257,0.01026885635946162,2806.6107084719,2655.1967984165444,2.9881139660898315,long,25192
SOLUSDT,2024-11-17 10:00:00,2024-11-17 11:00:00,240.67,234.81,-0.024650024059456408,2.0690267738466908,2.826923076923077,0.015603333937856564,233.1583891206531,221.33931620321988,1.5729705215419547,long,25432
SOLUSDT,2024-12-24 04:00:00,2024-12-25 04:00:00,190.92,199.37,0.04330790271703967,1.2817664738342638,1.7561538461538428,0.010748817349811902,188.96354376609332,186.23289525610943,3.207767557307661,long,26314
ETHUSDT,2024-12-24 04:00:00,2024-12-25 04:00:00,3413.32,3488.81,0.021875279171754386,1.130486837197265,34.56153846153844,0.010883646165539492,3392.291338359899,3362.0367990425193,1.4561465984123403,long,26314
SOLUSDT,2025-01-15 16:00:00,2025-01-16 16:00:00,198.07,213.11,0.07318796076006197,1.0024847111095385,1.3969230769230767,0.012281042328968254,192.71033931801256,188.02042826448013,7.17767988252575,long,26854
SOLUSDT,2025-01-15 22:00:00,2025-01-16 03:00:00,204.49,201.99,-0.012300883306424,2.434330140533486,1.6100000000000005,0.012422700401180951,199.52504556010433,190.9943569354948,2.1904761904761942,long,26860
SOLUSDT,2025-01-16 04:00:00,2025-01-16 08:00:00,201.84,199.7,-0.010659063911032841,1.418544143250361,1.083076923076922,0.012683023653752002,202.01419760172377,193.65211489679194,6.813920454545403,long,26866
SOLUSDT,2025-01-16 16:00:00,2025-01-17 16:00:00,213.11,220.81,0.03549413890322366,1.0221874596196872,2.6815384615384628,0.016748307251195683,208.21907699427493,198.7505359703,1.914323962516731,long,26878
SOLUSDT,2025-01-18 10:00:00,2025-01-19 10:00:00,243.17,284.44,0.15676154779534945,2.037926405702555,3.286153846153844,0.01641155171067856,232.5805521877267,218.19807617143738,8.372503121098628,long,26920
SOLUSDT,2025-01-18 16:00:00,2025-01-19 16:00:00,242.65,268.93,0.1028310468383945,2.066276950319123,6.13076923076923,0.025741226115362253,241.4773899940209,223.81571772323377,2.857716436637394,long,26926
SOLUSDT,2025-04-17 04:00:00,2025-04-18 04:00:00,131.12,133.87,0.020756245362232088,1.064207318735445,1.5053846153846104,0.014141818547764303,130.7420099306871,129.11044621348364,1.2178504513711514,long,29050
ETHUSDT,2025-04-22 22:00:00,2025-04-23 22:00:00,1745.7,1803.42,0.03252924083660232,1.57176523257583,13.612307692307695,0.010216895594307917,1701.642227658549,1636.7776487316428,2.8268535262206154,long,29188
ETHUSDT,2025-05-08 22:00:00,2025-05-09 22:00:00,2179.47,2334.47,0.06870315665212214,2.3067010229098788,20.491538461538486,0.011690771695976612,2096.1404269683817,1931.9004184554205,5.042731834278063,long,29572
