timestamp,equity
2022-02-14,100543.4880497169
2022-03-16,100129.65956336417
2022-04-11,100828.2947252114
2022-05-01,101085.52697467672
2022-08-05,100606.80989725314
2022-09-15,100087.68631489557
2022-12-02,100204.32553374663
2022-12-03,100239.75650814509
2022-12-14,100000.0
2023-01-11,101020.72618785978
2023-01-30,101193.84378699579
2023-05-28,100857.81351626292
2023-07-11,100899.80125516243
2023-09-17,101040.99583229999
2023-12-06,101515.66022667784
2024-01-12,101899.90400320911
2024-05-13,101823.2956963126
2024-06-05,101607.9262546805
2024-07-06,102061.61352821012
2024-08-24,101525.67326372904
2024-10-27,101328.31947910044
2024-12-17,101583.64504642764
2025-01-26,101617.1527076981
2025-02-28,101550.68533383311
2025-03-01,101277.78542394121
