timestamp,equity
2022-02-11,100000.0
2022-03-27,100781.4175927463
2022-05-04,100550.6094015083
2022-07-01,101650.89504729198
2022-07-02,102428.4878542701
2022-08-23,102079.81870540572
2023-01-12,102917.90395389053
2023-01-13,103751.63531726076
2023-02-01,103539.92087865002
2023-03-15,104286.7962563044
2023-04-03,104321.82708500126
2023-06-11,105645.85124215076
2023-06-12,106653.16394308
2023-09-11,107129.91291403511
2023-12-12,107063.85176962291
2024-01-27,107167.78681369765
2024-07-03,106783.59995554104
