pair,entry_time,exit_time,gross_ret,net_ret,capital_used,pnl,z_entry,stopped_out
ETHUSDT/AVAXUSDT,2022-11-30,2022-12-02,0.03253716295957687,0.03053716295957687,3819.5826837429654,116.63921885103689,-1.8195826837429654,False
ETHUSDT/AVAXUSDT,2022-12-01,2022-12-03,0.009187673871224766,0.007187673871224766,4929.4076266204465,35.430974398475875,-2.9294076266204465,False
ETHUSDT/AVAXUSDT,2023-01-09,2023-01-11,0.28365703541275744,0.28165703541275744,3624.003875365436,1020.7261878597728,-1.6240038753654367,False
ETHUSDT/AVAXUSDT,2023-01-28,2023-01-30,0.04427979096230117,0.04227979096230117,4094.5708385921957,173.11759913601222,2.0945708385921957,False
ETHUSDT/AVAXUSDT,2023-05-26,2023-05-28,-0.08184288041196197,-0.08384288041196197,4007.8569472062063,-336.03027073286097,2.007856947206206,False
ETHUSDT/AVAXUSDT,2023-12-04,2023-12-06,0.12959490777012916,0.12759490777012916,3720.0888552150514,474.6643943778499,-1.7200888552150515,False
ETHUSDT/AVAXUSDT,2024-01-10,2024-01-12,0.09629129758239052,0.09429129758239052,4075.0714687697814,384.2437765312807,2.0750714687697815,False
ETHUSDT/AVAXUSDT,2024-05-11,2024-05-13,-0.018498516476849858,-0.02049851647684986,3737.2610346235747,-76.6083068965203,-1.7372610346235748,False
ETHUSDT/AVAXUSDT,2024-07-04,2024-07-06,0.11068490892363225,0.10868490892363225,4174.335499038014,453.6872735296315,-2.1743354990380137,False
ETHUSDT/AVAXUSDT,2024-08-22,2024-08-24,-0.12504446583539852,-0.12704446583539852,4218.525072752491,-535.9402644810759,2.2185250727524903,False
ETHUSDT/AVAXUSDT,2025-02-27,2025-03-01,-0.06933466203712058,-0.07133466203712058,3825.6284125926354,-272.8999098919017,-1.8256284125926352,False
