strategy,CAGR,Sharpe,MaxDrawdown,Volatility,Total Return
relative_value_ETHUSDT_BTCUSDT_z1.0_h2_ddmod1,-0.03398505992740597,-0.8492430851958257,-0.01710288553444983,0.04150999594276234,-0.0032875345638271325
relative_value_ETHUSDT_BTCUSDT_z1.0_h3_ddmod0,0.022901621162559005,0.47741858456436914,-0.0165365913930966,0.052223188698327275,0.0021588331556054996
relative_value_ETHUSDT_BTCUSDT_z1.0_h3_ddmod1,0.03626625529348937,0.7552042886954341,-0.016292739247220966,0.05086277288735386,0.0033985347296006108
relative_value_ETHUSDT_BTCUSDT_z1.0_h5_ddmod0,0.25171961874289717,5.532515777841393,-0.005404766271006056,0.0425216428183739,0.02161294333339603
relative_value_ETHUSDT_BTCUSDT_z1.0_h5_ddmod1,0.14907809819922457,2.896120462413853,-0.007994474988616163,0.05050282990945305,0.013322243306476134
relative_value_ETHUSDT_BTCUSDT_z1.25_h2_ddmod0,-0.12094267146695303,-3.810034077430721,-0.011045869420308496,0.03592059886018893,-0.00815105334560684
relative_value_ETHUSDT_BTCUSDT_z1.25_h2_ddmod1,-0.1489854664051362,-4.212708202311664,-0.013073585208939531,0.04065077990878058,-0.010190645119460218
relative_value_ETHUSDT_BTCUSDT_z1.25_h3_ddmod0,-0.17143966690348222,-4.36832889339889,-0.015648395704035978,0.04568067838305322,-0.011869667507452775
relative_value_ETHUSDT_BTCUSDT_z1.25_h3_ddmod1,-0.15524070773123677,-4.102969961570643,-0.014442187109123372,0.0436261873556372,-0.010654174634420421
relative_value_ETHUSDT_BTCUSDT_z1.25_h5_ddmod0,0.23939206505278166,5.661853085027883,-0.003789119758967896,0.040587452832078263,0.01371999651606548
relative_value_ETHUSDT_BTCUSDT_z1.25_h5_ddmod1,0.08869350701713374,1.7456870023735809,-0.007241618480766543,0.05267534861515815,0.005410033083919963
relative_value_ETHUSDT_BTCUSDT_z1.5_h2_ddmod0,-0.137472236661207,-4.959485194411175,-0.006929097356334291,0.03302385222448653,-0.005851382680595263
relative_value_ETHUSDT_BTCUSDT_z1.5_h2_ddmod1,-0.179773906722542,-5.3258893168687536,-0.008906680582368098,0.04118428347177586,-0.007833256235211361
relative_value_ETHUSDT_BTCUSDT_z1.5_h3_ddmod0,-0.1924095642318594,-4.756036599567076,-0.011328948199332611,0.049670518311395996,-0.008444312870342863
relative_value_ETHUSDT_BTCUSDT_z1.5_h3_ddmod1,-0.18730646361660208,-4.703046581099132,-0.011082506396853042,0.04875197051756333,-0.008196430708236058
relative_value_ETHUSDT_BTCUSDT_z1.5_h5_ddmod0,0.2801134125461131,6.5493316478136405,-0.0024265827390719252,0.04203787002691345,0.009847723522442342
relative_value_ETHUSDT_BTCUSDT_z1.5_h5_ddmod1,0.07517679254181564,1.3994631249271643,-0.007259750935997955,0.058651540305518605,0.0028805338924871027
relative_value_ETHUSDT_MATICUSDT_z1.0_h2_ddmod0,0.2944207906066243,4.725295282371526,-0.010171707618510495,0.05819460570044324,0.018604033125602326
relative_value_ETHUSDT_MATICUSDT_z1.0_h2_ddmod1,0.3858448470074569,7.296950418028467,-0.00533475358647828,0.04752709010971409,0.02358160441043311
relative_value_ETHUSDT_MATICUSDT_z1.0_h3_ddmod0,0.8446268196093996,7.472873824150991,-0.010392145268536046,0.08734424323525995,0.044704500516185686
relative_value_ETHUSDT_MATICUSDT_z1.0_h3_ddmod1,0.9708322619420018,9.07118789661058,-0.006956063569717563,0.07963298774961543,0.04965457856615885
relative_value_ETHUSDT_MATICUSDT_z1.0_h5_ddmod0,1.1385356913040567,7.955726343242663,-0.008229916833283446,0.1019393710792015,0.05579536284007025
relative_value_ETHUSDT_MATICUSDT_z1.0_h5_ddmod1,1.6456851125616883,11.831937285060942,-0.00358490988364335,0.0878525207770543,0.06783599955541031
relative_value_ETHUSDT_MATICUSDT_z1.25_h2_ddmod0,0.4945089960861466,6.6229680212542394,-0.010163123700900556,0.06608238445979495,0.02094397016927485
relative_value_ETHUSDT_MATICUSDT_z1.25_h2_ddmod1,0.6424888416040822,10.632806512153554,-0.0053302515808199,0.05072179500674452,0.025928722473153032
relative_value_ETHUSDT_MATICUSDT_z1.25_h3_ddmod0,1.666165490293542,12.316823795649805,-0.010393439118513093,0.08671438438271023,0.051890096860657264
relative_value_ETHUSDT_MATICUSDT_z1.25_h3_ddmod1,1.922049227285497,16.058421452229066,-0.005703839321909432,0.07265555930246421,0.056874849164535446
relative_value_ETHUSDT_MATICUSDT_z1.25_h5_ddmod0,2.300041860220683,13.200296947598035,-0.008231063568747699,0.09857363772967594,0.06352822265603586
relative_value_ETHUSDT_MATICUSDT_z1.25_h5_ddmod1,2.6131447212981733,16.352086800262335,-0.0035826467374158177,0.08554370214523349,0.06851297495991449
relative_value_ETHUSDT_MATICUSDT_z1.5_h2_ddmod0,0.9446719448950494,18.25566378574121,-0.0016935421976508325,0.04057957216192668,0.026743959950929375
relative_value_ETHUSDT_MATICUSDT_z1.5_h2_ddmod1,0.9446719448950494,18.25566378574121,-0.0016935421976508325,0.04057957216192668,0.026743959950929375
relative_value_ETHUSDT_MATICUSDT_z1.5_h3_ddmod0,2.9486206106283297,27.93184885718259,0.0,0.05484487607640983,0.056011064434843494
relative_value_ETHUSDT_MATICUSDT_z1.5_h3_ddmod1,2.9486206106283297,27.93184885718259,0.0,0.05484487607640983,0.056011064434843494
relative_value_ETHUSDT_MATICUSDT_z1.5_h5_ddmod0,3.3745684836803873,21.756683312755893,-0.0020508838758697134,0.07573178142531428,0.06031263664289632
relative_value_ETHUSDT_MATICUSDT_z1.5_h5_ddmod1,3.3745684836803873,21.756683312755893,-0.0020508838758697134,0.07573178142531428,0.06031263664289632
relative_value_ETHUSDT_OPUSDT_z1.0_h2_ddmod0,0.12435708366323794,1.8689420592217778,-0.016692525358586674,0.06659203159912339,0.01122552828780532
relative_value_ETHUSDT_OPUSDT_z1.0_h2_ddmod1,0.1229622362845304,1.846972122683242,-0.016807039188971307,0.0666857377161547,0.011105985051001577
relative_value_ETHUSDT_OPUSDT_z1.0_h3_ddmod0,0.2776083055664631,3.07876613723202,-0.016022213333600877,0.08417288539692779,0.023606692720694378
relative_value_ETHUSDT_OPUSDT_z1.0_h3_ddmod1,0.227173960008195,2.5004264365769338,-0.01983624247380289,0.08690782242958776,0.019687864214903872
relative_value_ETHUSDT_OPUSDT_z1.0_h5_ddmod0,0.47772247124995504,4.375354676603997,-0.01495940130354978,0.094350860666655,0.03628381440821826
relative_value_ETHUSDT_OPUSDT_z1.0_h5_ddmod1,0.25508205969025055,2.499562694298454,-0.015449109743614908,0.09685772012478652,0.02095309232258491
relative_value_ETHUSDT_OPUSDT_z1.25_h2_ddmod0,0.25936802668414116,3.4879458341626512,-0.009295675627184696,0.07234846536557654,0.01196759450834195
relative_value_ETHUSDT_OPUSDT_z1.25_h2_ddmod1,0.2565136855408383,3.4445246497101225,-0.009412397420178964,0.07255003265868654,0.011849145933246374
relative_value_ETHUSDT_OPUSDT_z1.25_h3_ddmod0,0.5648134198465073,5.0872621983988555,-0.00987346517602039,0.09627480810550465,0.023367920041572843
relative_value_ETHUSDT_OPUSDT_z1.25_h3_ddmod1,0.4526561840581307,4.028298152942461,-0.01046193835185627,0.1016688134361754,0.019449091535782337
relative_value_ETHUSDT_OPUSDT_z1.25_h5_ddmod0,0.8492992591957884,6.261390644561949,-0.010461290288598435,0.10735362916075383,0.032224542379511556
relative_value_ETHUSDT_OPUSDT_z1.25_h5_ddmod1,0.38393278611600734,3.1553627596595306,-0.011766505390705118,0.11349878764490995,0.016903499685754886
relative_value_ETHUSDT_OPUSDT_z1.5_h2_ddmod0,-0.2586023945957042,-4.8136867624080875,-0.014786272605176287,0.07202119221479802,-0.00827717117949378
relative_value_ETHUSDT_OPUSDT_z1.5_h2_ddmod1,-0.2617103641181393,-4.864806783479374,-0.01490123083599959,0.07226737137644668,-0.008392888915349617
relative_value_ETHUSDT_OPUSDT_z1.5_h3_ddmod0,-0.21542617986637602,-4.293014899553824,-0.013469931297856563,0.06548061184025007,-0.006716636684431565
relative_value_ETHUSDT_OPUSDT_z1.5_h3_ddmod1,-0.3171798576150626,-6.021575456717409,-0.017269209959219323,0.07348109171028622,-0.01054192331953252
relative_value_ETHUSDT_OPUSDT_z1.5_h5_ddmod0,0.26357231100129974,2.706476949412858,-0.008674998800489164,0.10251671957850599,0.006519573746810892
relative_value_ETHUSDT_OPUSDT_z1.5_h5_ddmod1,-0.12331363104329662,-1.6107825746570206,-0.013064957534559274,0.09305711360692548,-0.0036490473369540366
vol_sweep_arbusdt_vol_0.005_rebalance_10_trend,0.28133835022449194,3.206403844375065,-0.0333900787479845,0.07868264153715775,0.23068552143866095
vol_sweep_arbusdt_vol_0.005_rebalance_1_trend,0.44511470425832833,4.19887049661705,-0.022763778153156666,0.08872266399572687,24.327191360536958
vol_sweep_arbusdt_vol_0.005_rebalance_3_trend,0.40481287018882495,3.8232312399390778,-0.032807302245547176,0.0901383361525227,1.7168684966880634
vol_sweep_arbusdt_vol_0.005_rebalance_5_trend,0.323212655648361,3.171594582549006,-0.03173096323998925,0.08981636738786478,0.6252540282958816
vol_sweep_arbusdt_vol_0.015_rebalance_10_trend,1.1037371395569457,3.283818627040425,-0.09686277067816995,0.23634701844593034,0.8639801105530964
vol_sweep_arbusdt_vol_0.015_rebalance_1_trend,2.0223547114631075,4.257890034330601,-0.06674856162505183,0.26877188373600985,16456.56074857549
vol_sweep_arbusdt_vol_0.015_rebalance_3_trend,1.7802911299132935,3.882069631807023,-0.09522826062014078,0.27370618099273547,19.2225946873594
vol_sweep_arbusdt_vol_0.015_rebalance_5_trend,1.318993850313455,3.2357009686349727,-0.09220427608370918,0.27219122239765686,3.300073593363103
vol_sweep_arbusdt_vol_0.01_rebalance_10_trend,0.6418279677560275,3.24522580321587,-0.06566526013717244,0.1574592135990349,0.5145868526787525
vol_sweep_arbusdt_vol_0.01_rebalance_1_trend,1.0893061484526623,4.228280250658373,-0.04500936671050737,0.17830897961616143,643.0315852715576
vol_sweep_arbusdt_vol_0.01_rebalance_3_trend,0.9744814379046138,3.850147505004195,-0.06453828541046358,0.18137483859667847,6.3921824008088235
vol_sweep_arbusdt_vol_0.01_rebalance_5_trend,0.7512460485525405,3.203315842249158,-0.062455072451840454,0.1805301263847449,1.642377673543438
vol_sweep_arbusdt_vol_0.02_rebalance_10_trend,1.6509685758667412,3.2857212736294636,-0.12701859388546233,0.31357123919060653,1.2621287881173107
vol_sweep_arbusdt_vol_0.02_rebalance_1_trend,3.329251156968093,4.278014880187966,-0.08799289032933355,0.35832454984889806,385734.82229535957
vol_sweep_arbusdt_vol_0.02_rebalance_3_trend,2.900820445698634,3.9042030557649596,-0.12491138053720507,0.36671289368498367,53.736878356172255
vol_sweep_arbusdt_vol_0.02_rebalance_5_trend,2.0461487443086495,3.2496633390242313,-0.12100950882871608,0.36414315354321525,5.9005840011705715
vol_sweep_btcusdt_vol_0.005_rebalance_10_trend,0.245617250210322,2.609987712229741,-0.11381287250652761,0.08580988400751768,0.3987061796563023
vol_sweep_btcusdt_vol_0.005_rebalance_1_trend,0.36894452094466934,3.375678435691439,-0.0411109380947805,0.09441279371188363,127.2411168927544
vol_sweep_btcusdt_vol_0.005_rebalance_3_trend,0.48842241768137695,3.6042606864955196,-0.04166958048577862,0.11222503423321396,6.65938068883977
vol_sweep_btcusdt_vol_0.005_rebalance_5_trend,0.3503651548362592,3.3666469642690697,-0.10870020772027078,0.09059888382249334,1.5368527400661143
vol_sweep_btcusdt_vol_0.015_rebalance_10_trend,0.967511936400997,2.8427450563555245,-0.2612818739939601,0.24986173583584953,1.8121626462593694
vol_sweep_btcusdt_vol_0.015_rebalance_1_trend,1.4346604003038874,3.518573365830213,-0.09060368257204165,0.2629933855786508,939563.7908840722
vol_sweep_btcusdt_vol_0.015_rebalance_3_trend,2.032143873606007,3.861805971517291,-0.11528654606528455,0.29934114277175916,291.4827043569356
vol_sweep_btcusdt_vol_0.015_rebalance_5_trend,1.4175669584703816,3.4983325569827626,-0.2386851755419347,0.26279540967444814,14.423009167542364
vol_sweep_btcusdt_vol_0.01_rebalance_10_trend,0.5610642624108559,2.701294121377967,-0.2042040778876011,0.1708067496362487,0.9747129385680695
vol_sweep_btcusdt_vol_0.01_rebalance_1_trend,0.854541605247054,3.4642012284384287,-0.07623530758356223,0.18330561517845875,13993.528259380879
vol_sweep_btcusdt_vol_0.01_rebalance_3_trend,1.161571942136138,3.755708803634023,-0.08160280703369671,0.21149976472008286,50.72517959449874
vol_sweep_btcusdt_vol_0.01_rebalance_5_trend,0.8272753229106313,3.425409440668567,-0.1918391500689286,0.18114934327935284,5.477159407822198
vol_sweep_btcusdt_vol_0.02_rebalance_10_trend,1.4102618525761614,2.926167669228246,-0.3037423256690457,0.3190624034217901,2.834504360751864
vol_sweep_btcusdt_vol_0.02_rebalance_1_trend,2.044697753328639,3.547649062813163,-0.10234654580166114,0.3294759126854111,29773356.165408783
vol_sweep_btcusdt_vol_0.02_rebalance_3_trend,3.0232848403952177,3.9127205890652803,-0.13940180309344208,0.3743046647837812,1243.1645035640313
vol_sweep_btcusdt_vol_0.02_rebalance_5_trend,2.0881887894958617,3.5294922116287633,-0.2741104129420826,0.33622436989107884,31.937699015492477
vol_sweep_dogeusdt_vol_0.005_rebalance_10_trend,0.5071067609000843,4.346128277164288,-0.05144713224973496,0.09577583587005674,0.7620101504688876
vol_sweep_dogeusdt_vol_0.005_rebalance_1_trend,0.466682528508499,4.119813586684108,-0.02580728472824212,0.09412861366326017,203.27906871702106
vol_sweep_dogeusdt_vol_0.005_rebalance_3_trend,0.49051976573499245,4.084266167695308,-0.058347409423076035,0.0990748667933369,5.151228418408419
vol_sweep_dogeusdt_vol_0.005_rebalance_5_trend,0.5160701183832876,4.3010707160669766,-0.04598390127913998,0.09806883730981635,2.2191049972004486
vol_sweep_dogeusdt_vol_0.015_rebalance_10_trend,2.4167590900405536,4.411393115754966,-0.14653714515024696,0.289287048361689,4.456272084555709
vol_sweep_dogeusdt_vol_0.015_rebalance_1_trend,2.1367572780140227,4.1553337135134525,-0.07544099441272045,0.28533482813362004,7862636.522445563
vol_sweep_dogeusdt_vol_0.015_rebalance_3_trend,2.307687135717049,4.138961459955939,-0.16502760680854078,0.3005520157086722,230.55852369666343
vol_sweep_dogeusdt_vol_0.015_rebalance_5_trend,2.465739801799638,4.321235573949385,-0.1317053801479513,0.2986884479841317,31.852587823936084
vol_sweep_dogeusdt_vol_0.01_rebalance_10_trend,1.2713707887507453,4.37428341276622,-0.1002474570827484,0.19256691951440014,2.1046797703553946
vol_sweep_dogeusdt_vol_0.01_rebalance_1_trend,1.1511598440456132,4.13901688523095,-0.05094855351144001,0.18966821701620298,41729.5319048102
vol_sweep_dogeusdt_vol_0.01_rebalance_3_trend,1.2217148731060234,4.105687937251899,-0.11329039865976964,0.19967000813949615,36.84270443786515
vol_sweep_dogeusdt_vol_0.01_rebalance_5_trend,1.298468603854718,4.312746897306421,-0.08985328338142917,0.19799722515111376,9.362636983000929
vol_sweep_dogeusdt_vol_0.02_rebalance_10_trend,4.064351729456766,4.432420440426831,-0.19044536151393887,0.3844148946345151,8.395370326327388
vol_sweep_dogeusdt_vol_0.02_rebalance_1_trend,3.4880787825130124,4.1998741953878715,-0.09930135191797196,0.3748034890228436,1138663609.6075447
vol_sweep_dogeusdt_vol_0.02_rebalance_3_trend,3.79943369245935,4.232109336896709,-0.21374608289104868,0.3894782700319361,1259.3632622118198
vol_sweep_dogeusdt_vol_0.02_rebalance_5_trend,4.143705571824149,4.308043770194324,-0.17163295422843583,0.39953674391501703,98.62013869470768
vol_sweep_injusdt_vol_0.005_rebalance_10_trend,0.4824725664583285,4.443870571922416,-0.027602751387318825,0.08981366963664367,0.7522180359753872
vol_sweep_injusdt_vol_0.005_rebalance_1_trend,0.5105917386127632,4.485042989680557,-0.022948644610756852,0.09302940711875443,374.73719332790563
vol_sweep_injusdt_vol_0.005_rebalance_3_trend,0.5428245872568056,4.41394709942588,-0.027255340124571648,0.0995120133374873,6.856894235994498
vol_sweep_injusdt_vol_0.005_rebalance_5_trend,0.5768846000048791,5.151912244571303,-0.037571538208804545,0.08937426772134723,2.78182414100174
vol_sweep_injusdt_vol_0.015_rebalance_10_trend,2.258066888144131,4.498489941776635,-0.0805435493738228,0.27197512200523466,4.379779044774749
vol_sweep_injusdt_vol_0.015_rebalance_1_trend,2.4470467899731148,4.518225962683582,-0.0672780986446988,0.2832762903836846,53056282.841104835
vol_sweep_injusdt_vol_0.015_rebalance_3_trend,2.672397255664564,4.434543007516942,-0.07955770640438176,0.3044076319014238,484.0122648434412
vol_sweep_injusdt_vol_0.015_rebalance_5_trend,2.9210261212185515,5.197974955392291,-0.10853278992921345,0.2708547011005682,53.08838190867897
vol_sweep_injusdt_vol_0.01_rebalance_10_trend,1.1977249103015462,4.471420494917008,-0.05444359089048734,0.1804609389906954,2.0702680455974494
vol_sweep_injusdt_vol_0.01_rebalance_1_trend,1.2818874007651302,4.502159277881645,-0.04537064893204268,0.18742666397825555,141177.4384499318
vol_sweep_injusdt_vol_0.01_rebalance_3_trend,1.3803077070441354,4.4251245862026956,-0.05376782668383673,0.20093027457273946,60.73078703560388
vol_sweep_injusdt_vol_0.01_rebalance_5_trend,1.4865650417325527,5.175189624039328,-0.0737314559342328,0.17964848600985733,13.302193833463631
vol_sweep_injusdt_vol_0.02_rebalance_10_trend,3.8310021716491356,4.52648828428305,-0.10592307719192373,0.36431690698045793,8.429346895757982
vol_sweep_injusdt_vol_0.02_rebalance_1_trend,4.180123350729144,4.530188301569619,-0.0886828020795708,0.37967950307142073,18502125246.250435
vol_sweep_injusdt_vol_0.02_rebalance_3_trend,4.63935378781765,4.4362926882779865,-0.10464467418137036,0.40953270554000876,3725.6657259795693
vol_sweep_injusdt_vol_0.02_rebalance_5_trend,5.19120347834154,5.226429266906319,-0.13631766063263728,0.362840221086009,204.34585510349152
vol_sweep_maticusdt_vol_0.005_rebalance_10_trend,0.2635213488461796,3.0372582118564004,-0.04133004063691148,0.07834644520946073,0.27648802430745145
vol_sweep_maticusdt_vol_0.005_rebalance_1_trend,0.4402919292226968,4.309008844279916,-0.025616262956197677,0.0856068628701307,52.285338350475236
vol_sweep_maticusdt_vol_0.005_rebalance_3_trend,0.5033170853979825,4.29680659385221,-0.047703133044337376,0.09612577078633998,3.2748254283119964
vol_sweep_maticusdt_vol_0.005_rebalance_5_trend,0.35943078896531366,3.6456819857533347,-0.059250572080271735,0.08542372450852073,0.9617549229833147
vol_sweep_maticusdt_vol_0.015_rebalance_10_trend,1.01824012401589,3.1131560359825134,-0.11893620396246896,0.23558981366857637,1.0810625904408528
vol_sweep_maticusdt_vol_0.015_rebalance_1_trend,1.9772787948666766,4.346292235736661,-0.07489701929565884,0.2592190323194804,145587.9478289702
vol_sweep_maticusdt_vol_0.015_rebalance_3_trend,2.401040969340711,4.34202455094697,-0.136391185146434,0.29249077353650715,77.41418925589078
vol_sweep_maticusdt_vol_0.015_rebalance_5_trend,1.5103560863843484,3.6910662627546005,-0.1674278322184498,0.2591643363500583,6.536973224473537
vol_sweep_maticusdt_vol_0.01_rebalance_10_trend,0.5964861989900667,3.0740111004252926,-0.08095190901477378,0.1568817382080754,0.6294216762003382
vol_sweep_maticusdt_vol_0.01_rebalance_1_trend,1.0744408413840403,4.330147176085638,-0.05057633298455411,0.1721944464108335,2838.327283124665
vol_sweep_maticusdt_vol_0.01_rebalance_3_trend,1.2599622592494821,4.317274723412962,-0.09313067718642964,0.19363477650657712,17.274132442542765
vol_sweep_maticusdt_vol_0.01_rebalance_5_trend,0.8480520699868483,3.670105224155466,-0.11499051386870374,0.17180006887467936,2.8484823778492396
vol_sweep_maticusdt_vol_0.02_rebalance_10_trend,1.5496363194216674,3.1543052262909903,-0.15535060645641197,0.3138806946689543,1.6559588049531175
vol_sweep_maticusdt_vol_0.02_rebalance_1_trend,3.2279706891012445,4.370271759747966,-0.09859470051094332,0.3441246959962138,6650444.350321195
vol_sweep_maticusdt_vol_0.02_rebalance_3_trend,4.078156914088574,4.358962548105594,-0.1775880313396574,0.3913056251018401,326.1735187176866
vol_sweep_maticusdt_vol_0.02_rebalance_5_trend,2.4073873168064392,3.715060999233762,-0.21675820945761837,0.34711482232642943,13.735653754108377
vol_sweep_solusdt_vol_0.005_rebalance_10_trend,0.3148324616182947,2.9854571188793426,-0.03912827781793293,0.09343035759110213,0.48976181544671493
vol_sweep_solusdt_vol_0.005_rebalance_1_trend,0.4480449866245706,4.354848042842688,-0.023159960177314143,0.08594029579133283,211.88725791913336
vol_sweep_solusdt_vol_0.005_rebalance_3_trend,0.576926813699574,4.780227752923506,-0.04358343411589116,0.09641380811602164,7.812508925608556
vol_sweep_solusdt_vol_0.005_rebalance_5_trend,0.35701045060122216,3.442856715127009,-0.044445399634847615,0.09001282977549473,1.465824794498947
vol_sweep_solusdt_vol_0.015_rebalance_10_trend,1.273061851053618,3.050913376151785,-0.11285167333785862,0.2831732352889498,2.3063628729977474
vol_sweep_solusdt_vol_0.015_rebalance_1_trend,2.0376524325183936,4.404096935976511,-0.06596080638147028,0.2604633248923068,9710195.060706986
vol_sweep_solusdt_vol_0.015_rebalance_3_trend,2.923670480672685,4.830138169930041,-0.1251345425783119,0.2926925571379338,685.3268082966973
vol_sweep_solusdt_vol_0.015_rebalance_5_trend,1.4997067434406586,3.5045097024600165,-0.12749781541414806,0.2726511486893315,14.007177251540876
vol_sweep_solusdt_vol_0.01_rebalance_10_trend,0.7287844021252212,3.018420220899653,-0.07672553351086853,0.18780644684275036,1.219390266763086
vol_sweep_solusdt_vol_0.01_rebalance_1_trend,1.0968342832885534,4.378415512810949,-0.045783536599212526,0.17276875432901623,45319.9845843277
vol_sweep_solusdt_vol_0.01_rebalance_3_trend,1.4866981757646918,4.804174099587022,-0.08526735250244744,0.19397521756200717,76.6603135639306
vol_sweep_solusdt_vol_0.01_rebalance_5_trend,0.8414773630409329,3.472746695636604,-0.08691540572099432,0.18091589500155222,5.080291917165782
vol_sweep_solusdt_vol_0.02_rebalance_10_trend,1.936846542285799,3.0842986982583662,-0.14756425952920982,0.3729833104576954,3.801738369282102
vol_sweep_solusdt_vol_0.02_rebalance_1_trend,3.368766456986118,4.433043004023864,-0.08696631534451449,0.3469110480349909,1872826254.183238
