timestamp,open,high,low,close,volume
2022-10-19,1.00000000,100.00000000,1.00000000,7.32070000,67602698.77000000
2022-10-20,7.32190000,7.74800000,6.90000000,7.36850000,17974526.96000000
2022-10-21,7.36910000,7.70000000,6.99000000,7.49800000,16533981.69000000
2022-10-22,7.49800000,9.31520000,7.34110000,8.95530000,22408625.29000000
2022-10-23,8.95710000,10.33000000,8.88060000,9.78150000,31410439.72000000
2022-10-24,9.78080000,9.96800000,9.23540000,9.52930000,20840808.03000000
2022-10-25,9.52980000,9.56800000,8.52020000,8.78630000,20968485.45000000
2022-10-26,8.78330000,9.28630000,8.60610000,9.19510000,15721495.42000000
2022-10-27,9.19110000,9.63870000,8.60000000,8.70130000,16118633.70000000
2022-10-28,8.70150000,8.82640000,7.93370000,8.18450000,15606321.18000000
2022-10-29,8.18270000,8.36920000,7.59200000,7.95320000,13416201.68000000
2022-10-30,7.95800000,8.38000000,7.60260000,7.80490000,11858055.96000000
2022-10-31,7.80150000,8.22110000,7.70000000,7.94390000,9139206.43000000
2022-11-01,7.93370000,8.31500000,7.81500000,8.19250000,9092526.88000000
2022-11-02,8.19350000,8.21100000,7.12590000,7.37070000,14872782.25000000
2022-11-03,7.37450000,7.56350000,7.16590000,7.23280000,6315233.43000000
2022-11-04,7.23280000,7.79000000,7.16000000,7.65320000,8633378.03000000
2022-11-05,7.65270000,7.99800000,7.51610000,7.62490000,9131990.09000000
2022-11-06,7.62150000,8.23210000,7.23000000,7.30950000,13277982.14000000
2022-11-07,7.30950000,7.45860000,6.80000000,7.00060000,9960991.00000000
2022-11-08,7.00000000,7.02280000,4.50000000,5.37620000,23314806.13000000
2022-11-09,5.37370000,5.39000000,3.43560000,3.96260000,27117956.79000000
2022-11-10,3.96820000,5.50000000,3.85720000,5.15340000,23161152.79000000
2022-11-11,5.15070000,5.34460000,4.50000000,5.18410000,13615834.03000000
2022-11-12,5.17750000,5.18390000,4.42760000,4.54730000,6845305.29000000
2022-11-13,4.54420000,4.61940000,4.12010000,4.21960000,7360914.52000000
2022-11-14,4.21900000,4.51060000,3.77080000,4.19250000,10570819.78000000
2022-11-15,4.19170000,4.72000000,4.11100000,4.33460000,9332444.72000000
2022-11-16,4.33630000,4.96880000,4.15750000,4.50050000,14922210.89000000
2022-11-17,4.50070000,4.85000000,4.34130000,4.66040000,12744677.28000000
2022-11-18,4.65970000,4.94000000,4.53480000,4.71770000,7369507.15000000
2022-11-19,4.72000000,4.77350000,4.50000000,4.62260000,3806479.07000000
2022-11-20,4.62280000,4.63580000,4.02500000,4.10240000,4788160.75000000
2022-11-21,4.10110000,4.15070000,3.87000000,4.06370000,7484136.08000000
2022-11-22,4.06490000,4.52210000,3.85630000,4.31630000,7456384.50000000
2022-11-23,4.31640000,4.60000000,4.24360000,4.44300000,6258534.24000000
2022-11-24,4.44350000,4.74790000,4.22550000,4.43820000,7099049.99000000
2022-11-25,4.43800000,4.55470000,4.25440000,4.42590000,4717623.28000000
2022-11-26,4.42890000,5.04860000,4.40590000,4.76860000,10233771.92000000
2022-11-27,4.76660000,5.03000000,4.62160000,4.79440000,6553901.77000000
2022-11-28,4.79090000,4.79090000,4.31000000,4.47890000,5834307.71000000
2022-11-29,4.47750000,4.79410000,4.42000000,4.67220000,4966707.67000000
2022-11-30,4.67070000,4.87690000,4.57230000,4.77180000,4729835.05000000
2022-12-01,4.77170000,4.79220000,4.58500000,4.65460000,2790949.40000000
2022-12-02,4.65420000,5.06660000,4.52000000,4.89850000,6593053.70000000
2022-12-03,4.89840000,5.25100000,4.87470000,5.11370000,7810214.04000000
2022-12-04,5.11290000,5.40000000,5.05910000,5.18290000,5269908.47000000
2022-12-05,5.18570000,5.42860000,5.00190000,5.16130000,4993035.57000000
2022-12-06,5.16120000,5.42000000,4.86710000,5.04910000,4040477.80000000
2022-12-07,5.04910000,5.05830000,4.61310000,4.81800000,4633345.29000000
2022-12-08,4.81890000,4.94310000,4.68530000,4.91770000,3525956.11000000
2022-12-09,4.91660000,4.94990000,4.75230000,4.80720000,2265069.95000000
2022-12-10,4.80670000,4.84280000,4.75730000,4.78400000,1375185.61000000
2022-12-11,4.78430000,4.92010000,4.60330000,4.66370000,2094115.44000000
2022-12-12,4.66310000,4.71070000,4.32390000,4.52820000,3530081.46000000
2022-12-13,4.52840000,4.67170000,4.27400000,4.62220000,4581400.03000000
2022-12-14,4.62310000,4.75320000,4.48490000,4.69750000,3952419.09000000
2022-12-15,4.69750000,4.79760000,4.51000000,4.66760000,4769327.98000000
2022-12-16,4.66770000,4.74420000,3.96890000,4.04790000,5158377.77000000
2022-12-17,4.04830000,4.15310000,3.96090000,4.09060000,4049842.49000000
2022-12-18,4.09050000,4.10580000,3.97220000,4.05370000,2618364.49000000
2022-12-19,4.05360000,4.14890000,3.68480000,3.80750000,4602270.52000000
2022-12-20,3.80710000,3.93360000,3.78750000,3.89600000,4323326.29000000
2022-12-21,3.89600000,3.90690000,3.68000000,3.76830000,3426084.20000000
2022-12-22,3.76870000,3.78700000,3.56450000,3.71020000,4469762.22000000
2022-12-23,3.70890000,3.81210000,3.68980000,3.75070000,2636855.16000000
2022-12-24,3.74930000,3.77860000,3.67540000,3.69500000,1473964.36000000
2022-12-25,3.69500000,3.72120000,3.52080000,3.57790000,2668043.92000000
2022-12-26,3.57820000,3.65250000,3.55540000,3.64490000,2248498.43000000
2022-12-27,3.64440000,3.67230000,3.52770000,3.59720000,2707405.16000000
2022-12-28,3.59780000,3.61000000,3.17000000,3.23570000,8181310.91000000
2022-12-29,3.23500000,3.25990000,3.06600000,3.20930000,5517050.19000000
2022-12-30,3.20890000,3.50000000,3.11460000,3.41860000,5735076.27000000
2022-12-31,3.41790000,3.55000000,3.32260000,3.44730000,4787048.81000000
2023-01-01,3.44910000,3.55100000,3.40900000,3.52140000,3099686.49000000
2023-01-02,3.52190000,3.90220000,3.43470000,3.75980000,7534006.31000000
2023-01-03,3.75680000,3.92000000,3.65270000,3.82190000,8103690.81000000
2023-01-04,3.81950000,4.02490000,3.70290000,3.81280000,9748783.41000000
2023-01-05,3.81280000,3.84940000,3.64800000,3.70970000,5598625.85000000
2023-01-06,3.70980000,3.91000000,3.58640000,3.85800000,6199887.63000000
2023-01-07,3.85840000,3.90300000,3.78400000,3.83290000,2982080.31000000
2023-01-08,3.83650000,3.96140000,3.73350000,3.93200000,4143733.09000000
2023-01-09,3.93270000,5.69990000,3.89360000,5.21210000,28472179.66000000
2023-01-10,5.21210000,5.94000000,4.93780000,5.48720000,30523626.38000000
2023-01-11,5.48720000,5.53070000,5.00100000,5.29500000,15991128.85000000
2023-01-12,5.29710000,6.60450000,5.03390000,6.45910000,25350196.46000000
2023-01-13,6.46470000,7.19160000,6.19730000,6.81150000,22186020.29000000
2023-01-14,6.81420000,8.29990000,6.77050000,7.70580000,25063066.65000000
2023-01-15,7.70450000,8.85490000,7.02380000,7.92550000,22327737.15000000
2023-01-16,7.92450000,8.64490000,7.57910000,8.13180000,16741742.59000000
2023-01-17,8.13180000,8.28970000,7.54220000,7.61050000,10296480.37000000
2023-01-18,7.60970000,8.49000000,7.01780000,7.61960000,17581119.16000000
2023-01-19,7.62000000,8.10950000,7.50420000,7.87410000,11091603.48000000
2023-01-20,7.87310000,11.40000000,7.75820000,10.94710000,19553609.60000000
2023-01-21,10.95150000,13.42610000,10.51390000,11.75650000,36577389.06000000
2023-01-22,11.75130000,14.57800000,11.73090000,13.30330000,26042255.35000000
2023-01-23,13.30360000,14.45260000,12.44350000,12.67440000,14753543.53000000
2023-01-24,12.66570000,13.57860000,11.75950000,12.34040000,10157854.85000000
2023-01-25,12.34070000,18.90000000,12.23560000,18.38000000,25572917.96000000
2023-01-26,18.37930000,20.40000000,17.16090000,18.14290000,19711243.44000000
2023-01-27,18.15430000,18.79850000,17.20000000,17.75990000,11131938.81000000
2023-01-28,17.75600000,19.20000000,16.62090000,17.81920000,14128277.70000000
2023-01-29,17.81200000,18.95000000,17.46000000,18.33570000,9854779.77000000
2023-01-30,18.32260000,20.38350000,16.21000000,17.22250000,17208478.36000000
2023-01-31,17.21730000,17.44160000,16.09820000,16.74450000,10166884.28000000
2023-02-01,16.74020000,18.43000000,15.56760000,18.26400000,13122232.26000000
2023-02-02,18.25820000,18.69090000,16.91020000,17.22370000,10853093.40000000
2023-02-03,17.22500000,17.52780000,16.53130000,17.01570000,8304235.60000000
2023-02-04,17.01580000,17.07580000,16.29780000,16.48610000,4871399.84000000
2023-02-05,16.48490000,17.05990000,14.80000000,15.42300000,9842561.42000000
2023-02-06,15.42610000,15.97590000,14.31230000,14.94820000,12737091.87000000
2023-02-07,14.95110000,16.24550000,14.93450000,16.05250000,11646238.86000000
