ts,symbol,direction,price,hybrid_score,passes_threshold,regime,rq_score,rv_score,trend,carry,expectancy,router
2026-03-22T03:51:53.269188+00:00,SOLUSDT,LONG,88.58,0.460526,True,normal,0.8,0.0,0.5,0.5386,0.5472,0.4457
2026-03-22T03:51:53.269188+00:00,ETHUSDT,LONG,2112.21,0.443784,True,normal,0.8,0.0,0.5,0.4374,0.5006,0.5575
2026-03-22T03:53:23.002378+00:00,SOLUSDT,LONG,88.56,0.460526,True,normal,0.8,0.0,0.5,0.5386,0.5472,0.4457
2026-03-22T03:53:23.002378+00:00,ETHUSDT,LONG,2112.47,0.443784,True,normal,0.8,0.0,0.5,0.4374,0.5006,0.5575
2026-03-22T03:56:01.260068+00:00,SOLUSDT,LONG,88.66,0.460513,True,normal,0.8,0.0,0.5,0.5386,0.5472,0.4456
2026-03-22T03:56:01.260068+00:00,ETHUSDT,LONG,2112.21,0.443784,True,normal,0.8,0.0,0.5,0.4374,0.5006,0.5575
2026-03-22T03:59:39.815953+00:00,SOLUSDT,LONG,88.64,0.4605,True,normal,0.8,0.0,0.5,0.5386,0.5472,0.4455
2026-03-22T03:59:39.815953+00:00,ETHUSDT,LONG,2112.22,0.443784,True,normal,0.8,0.0,0.5,0.4374,0.5006,0.5575
2026-03-22T04:01:15.441213+00:00,SOLUSDT,LONG,88.62,0.4605,True,normal,0.8,0.0,0.5,0.5386,0.5472,0.4455
2026-03-22T04:01:15.441213+00:00,ETHUSDT,LONG,2112.2,0.443784,True,normal,0.8,0.0,0.5,0.4374,0.5006,0.5575
2026-03-22T04:04:20.825642+00:00,ETHUSDT,LONG,2115.54,0.44945,True,normal,0.8,0.0,0.5,0.4626,0.5006,0.5575
2026-03-22T04:04:20.825642+00:00,SOLUSDT,LONG,88.77,0.448571,True,normal,0.8,0.0,0.5,0.4871,0.5472,0.4454
2026-03-22T04:07:54.987751+00:00,ETHUSDT,LONG,2120.22,0.44945,True,normal,0.8,0.0,0.5,0.4626,0.5006,0.5575
2026-03-22T04:07:54.987751+00:00,SOLUSDT,LONG,88.84,0.448558,True,normal,0.8,0.0,0.5,0.4871,0.5472,0.4453
2026-03-22T04:09:23.894720+00:00,ETHUSDT,LONG,2117.59,0.44945,True,normal,0.8,0.0,0.5,0.4626,0.5006,0.5575
2026-03-22T04:09:23.894720+00:00,SOLUSDT,LONG,88.88,0.448558,True,normal,0.8,0.0,0.5,0.4871,0.5472,0.4453
2026-03-22T04:12:07.616162+00:00,ETHUSDT,LONG,2117.63,0.44945,True,normal,0.8,0.0,0.5,0.4626,0.5006,0.5575
2026-03-22T04:12:07.616162+00:00,SOLUSDT,LONG,88.74,0.448545,True,normal,0.8,0.0,0.5,0.4871,0.5472,0.4452
2026-03-22T04:16:15.719398+00:00,SOLUSDT,LONG,88.87,0.454237,True,normal,0.8,0.0,0.5,0.5117,0.5472,0.4451
2026-03-22T04:16:15.719398+00:00,ETHUSDT,LONG,2117.64,0.450369,True,normal,0.8,0.0,0.5,0.4667,0.5006,0.5575
2026-03-22T04:17:43.907021+00:00,SOLUSDT,LONG,88.94,0.454237,True,normal,0.8,0.0,0.5,0.5117,0.5472,0.4451
2026-03-22T04:17:43.907021+00:00,ETHUSDT,LONG,2119.58,0.450369,True,normal,0.8,0.0,0.5,0.4667,0.5006,0.5575
2026-03-22T04:20:20.128350+00:00,SOLUSDT,LONG,88.98,0.454224,True,normal,0.8,0.0,0.5,0.5117,0.5472,0.4449
2026-03-22T04:20:20.128350+00:00,ETHUSDT,LONG,2115.2,0.450369,True,normal,0.8,0.0,0.5,0.4667,0.5006,0.5575
2026-03-22T04:23:47.145537+00:00,SOLUSDT,LONG,88.73,0.454212,True,normal,0.8,0.0,0.5,0.5117,0.5472,0.4448
2026-03-22T04:23:47.145537+00:00,ETHUSDT,LONG,2108.04,0.450369,True,normal,0.8,0.0,0.5,0.4667,0.5006,0.5575
2026-03-22T04:25:16.804536+00:00,SOLUSDT,LONG,88.69,0.454212,True,normal,0.8,0.0,0.5,0.5117,0.5472,0.4448
2026-03-22T04:28:12.763859+00:00,SOLUSDT,LONG,88.74,0.455738,True,normal,0.8,0.0,0.5,0.5184,0.5472,0.4447
2026-03-22T04:28:12.763859+00:00,ETHUSDT,LONG,2110.15,0.447932,True,normal,0.8,0.0,0.5,0.4558,0.5006,0.5575
2026-03-22T04:31:48.727531+00:00,SOLUSDT,LONG,88.68,0.455726,True,normal,0.8,0.0,0.5,0.5184,0.5472,0.4446
2026-03-22T04:31:48.727531+00:00,ETHUSDT,LONG,2111.9,0.447932,True,normal,0.8,0.0,0.5,0.4558,0.5006,0.5575
2026-03-22T04:33:20.232536+00:00,SOLUSDT,LONG,88.64,0.455726,True,normal,0.8,0.0,0.5,0.5184,0.5472,0.4446
2026-03-22T04:33:20.232536+00:00,ETHUSDT,LONG,2115.05,0.447932,True,normal,0.8,0.0,0.5,0.4558,0.5006,0.5575
2026-03-22T04:35:51.886987+00:00,SOLUSDT,LONG,88.75,0.455713,True,normal,0.8,0.0,0.5,0.5184,0.5472,0.4445
2026-03-22T04:35:51.886987+00:00,ETHUSDT,LONG,2116.76,0.447932,True,normal,0.8,0.0,0.5,0.4558,0.5006,0.5575
2026-03-22T04:39:32.525023+00:00,SOLUSDT,LONG,88.93,0.457697,True,normal,0.8,0.0,0.5,0.527,0.5472,0.4444
2026-03-22T04:39:32.525023+00:00,ETHUSDT,LONG,2116.75,0.450041,True,normal,0.8,0.0,0.5,0.4652,0.5006,0.5575
2026-03-22T04:41:00.460350+00:00,SOLUSDT,LONG,88.88,0.457697,True,normal,0.8,0.0,0.5,0.527,0.5472,0.4444
2026-03-22T04:41:00.460350+00:00,ETHUSDT,LONG,2116.74,0.450041,True,normal,0.8,0.0,0.5,0.4652,0.5006,0.5575
2026-03-22T04:43:35.887850+00:00,SOLUSDT,LONG,88.85,0.457684,True,normal,0.8,0.0,0.5,0.527,0.5472,0.4443
2026-03-22T04:43:35.887850+00:00,ETHUSDT,LONG,2115.61,0.450041,True,normal,0.8,0.0,0.5,0.4652,0.5006,0.5575
2026-03-22T04:47:09.150779+00:00,SOLUSDT,LONG,88.96,0.457672,True,normal,0.8,0.0,0.5,0.527,0.5472,0.4442
2026-03-22T04:47:09.150779+00:00,ETHUSDT,LONG,2118.87,0.450041,True,normal,0.8,0.0,0.5,0.4652,0.5006,0.5575
2026-03-22T04:48:38.848387+00:00,SOLUSDT,LONG,88.92,0.457672,True,normal,0.8,0.0,0.5,0.527,0.5472,0.4442
2026-03-22T04:48:38.848387+00:00,ETHUSDT,LONG,2118.14,0.450041,True,normal,0.8,0.0,0.5,0.4652,0.5006,0.5575
2026-03-22T04:51:33.468246+00:00,ETHUSDT,LONG,2118.36,0.449254,True,normal,0.8,0.0,0.5,0.4617,0.5006,0.5575
2026-03-22T04:51:33.468246+00:00,SOLUSDT,LONG,88.9,0.445318,True,normal,0.8,0.0,0.5,0.4727,0.5482,0.4441
2026-03-22T04:56:57.930390+00:00,ETHUSDT,LONG,2118.64,0.449254,True,normal,0.8,0.0,0.5,0.4617,0.5006,0.5575
2026-03-22T04:56:57.930390+00:00,SOLUSDT,LONG,88.95,0.445318,True,normal,0.8,0.0,0.5,0.4727,0.5482,0.4441
2026-03-22T05:03:01.178611+00:00,ETHUSDT,LONG,2117.31,0.450964,True,normal,0.8,0.0,0.5,0.4693,0.5006,0.5575
2026-03-22T05:03:01.178611+00:00,SOLUSDT,LONG,88.87,0.444669,True,normal,0.8,0.0,0.5,0.4699,0.5482,0.4441
2026-03-22T05:08:33.108035+00:00,ETHUSDT,LONG,2116.38,0.450964,True,normal,0.8,0.0,0.5,0.4693,0.5006,0.5575
2026-03-22T05:08:33.108035+00:00,SOLUSDT,LONG,88.77,0.444669,True,normal,0.8,0.0,0.5,0.4699,0.5482,0.4441
2026-03-22T05:14:18.548874+00:00,ETHUSDT,LONG,2117.89,0.448521,True,normal,0.8,0.0,0.5,0.4584,0.5006,0.5575
2026-03-22T05:14:18.548874+00:00,SOLUSDT,LONG,88.73,0.441552,True,normal,0.8,0.0,0.5,0.4564,0.5482,0.4441
2026-03-22T05:31:41.653025+00:00,ETHUSDT,LONG,2117.21,0.449113,True,normal,0.8,0.0,0.5,0.4611,0.5006,0.5575
2026-03-22T05:31:41.653025+00:00,SOLUSDT,LONG,88.53,0.413935,True,normal,0.8,0.0,0.4171,0.4696,0.5482,0.4441
2026-03-22T05:37:46.356424+00:00,ETHUSDT,LONG,2114.15,0.448915,True,normal,0.8,0.0,0.5,0.4602,0.5006,0.5575
2026-03-22T05:37:46.356424+00:00,SOLUSDT,LONG,88.5,0.407616,True,normal,0.8,0.0,0.4043,0.4626,0.5482,0.4441
2026-03-22T05:43:15.630121+00:00,ETHUSDT,LONG,2113.88,0.448915,True,normal,0.8,0.0,0.5,0.4602,0.5006,0.5575
2026-03-22T05:43:15.630121+00:00,SOLUSDT,LONG,88.51,0.405313,True,normal,0.8,0.0,0.3981,0.4626,0.5482,0.4441
2026-03-22T06:47:50.342265+00:00,SOLUSDT,LONG,88.17,0.40731,True,normal,0.8,0.0,0.386,0.4907,0.5482,0.4441
2026-03-22T06:59:12.084855+00:00,SOLUSDT,LONG,88.13,0.391043,True,normal,0.8,0.0,0.3632,0.4567,0.5482,0.4441
2026-03-22T07:04:55.872081+00:00,SOLUSDT,LONG,88.22,0.442227,True,normal,0.8,0.0,0.5016,0.4567,0.5482,0.4441
2026-03-22T07:10:48.279944+00:00,SOLUSDT,LONG,88.11,0.416985,True,normal,0.8,0.0,0.4271,0.4667,0.5482,0.4441
2026-03-22T07:16:24.278197+00:00,SOLUSDT,LONG,88.19,0.447907,True,normal,0.8,0.0,0.5108,0.4667,0.5482,0.4441
2026-03-22T07:22:24.241222+00:00,SOLUSDT,LONG,88.22,0.457826,True,normal,0.8,0.0,0.5326,0.4748,0.5482,0.4441
2026-03-22T07:27:52.338562+00:00,SOLUSDT,LONG,88.24,0.465588,True,normal,0.8,0.0,0.5536,0.4748,0.5482,0.4441
2026-03-22T07:33:42.559201+00:00,SOLUSDT,LONG,88.17,0.412964,True,normal,0.8,0.0,0.4092,0.4781,0.5482,0.4441
2026-03-22T07:39:20.533422+00:00,SOLUSDT,LONG,88.01,0.377962,True,normal,0.8,0.0,0.3145,0.4781,0.5482,0.4441
2026-03-22T07:45:05.513921+00:00,SOLUSDT,LONG,87.87,0.438886,True,normal,0.8,0.0,0.5,0.4448,0.5482,0.4441
2026-03-22T07:45:05.513921+00:00,ETHUSDT,LONG,2097.69,0.432439,True,normal,0.8,0.0,0.5,0.3831,0.5055,0.5575
2026-03-22T07:50:36.073454+00:00,SOLUSDT,LONG,87.93,0.438886,True,normal,0.8,0.0,0.5,0.4448,0.5482,0.4441
2026-03-22T07:50:36.073454+00:00,ETHUSDT,LONG,2102.27,0.432439,True,normal,0.8,0.0,0.5,0.3831,0.5055,0.5575
2026-03-22T07:56:43.313671+00:00,SOLUSDT,LONG,87.88,0.439438,True,normal,0.8,0.0,0.5,0.4472,0.5482,0.4441
2026-03-22T08:02:24.137916+00:00,SOLUSDT,LONG,87.65,0.439438,True,normal,0.8,0.0,0.5,0.4472,0.5482,0.4441
2026-03-22T08:02:24.137916+00:00,ETHUSDT,LONG,2097.29,0.42907,True,normal,0.8,0.0,0.5,0.3682,0.5053,0.5575
2026-03-22T08:08:20.257600+00:00,SOLUSDT,LONG,87.36,0.426779,True,normal,0.8,0.0,0.5,0.3922,0.5482,0.4441
2026-03-22T08:08:20.257600+00:00,ETHUSDT,LONG,2088.58,0.426117,True,normal,0.8,0.0,0.5,0.3552,0.5052,0.5575
2026-03-22T08:14:14.273536+00:00,SOLUSDT,LONG,87.41,0.426779,True,normal,0.8,0.0,0.5,0.3922,0.5482,0.4441
2026-03-22T08:14:14.273536+00:00,ETHUSDT,LONG,2089.44,0.426117,True,normal,0.8,0.0,0.5,0.3552,0.5052,0.5575
2026-03-22T08:20:25.154232+00:00,SOLUSDT,LONG,87.17,0.430068,True,normal,0.8,0.0,0.5,0.4065,0.5482,0.4441
2026-03-22T08:20:25.154232+00:00,ETHUSDT,LONG,2086.73,0.426302,True,normal,0.8,0.0,0.5,0.3559,0.5054,0.5575
2026-03-22T08:26:03.370046+00:00,BTCUSDT,LONG,68809.7,0.433098,True,normal,0.8,0.0,0.5,0.3569,0.5005,0.6126
2026-03-22T08:26:03.370046+00:00,SOLUSDT,LONG,87.04,0.430068,True,normal,0.8,0.0,0.5,0.4065,0.5482,0.4441
2026-03-22T08:26:03.370046+00:00,ETHUSDT,LONG,2085.81,0.426302,True,normal,0.8,0.0,0.5,0.3559,0.5054,0.5575
2026-03-22T08:32:05.881789+00:00,SOLUSDT,LONG,87.03,0.431223,True,normal,0.8,0.0,0.5,0.4115,0.5482,0.4441
2026-03-22T08:32:05.881789+00:00,ETHUSDT,LONG,2086.31,0.426298,True,normal,0.8,0.0,0.5,0.356,0.5052,0.5575
2026-03-22T08:37:44.282610+00:00,BTCUSDT,LONG,68624.3,0.432813,True,normal,0.8,0.0,0.5,0.3557,0.5004,0.6126
2026-03-22T08:37:44.282610+00:00,SOLUSDT,LONG,87.06,0.431223,True,normal,0.8,0.0,0.5,0.4115,0.5482,0.4441
2026-03-22T08:37:44.282610+00:00,ETHUSDT,LONG,2078.68,0.426298,True,normal,0.8,0.0,0.5,0.356,0.5052,0.5575
2026-03-22T08:43:47.035338+00:00,SOLUSDT,LONG,87.21,0.441774,True,normal,0.8,0.0,0.5,0.4573,0.5482,0.4441
2026-03-22T08:43:47.035338+00:00,BTCUSDT,LONG,68735.2,0.433181,True,normal,0.8,0.0,0.5,0.3573,0.5004,0.6126
2026-03-22T08:43:47.035338+00:00,ETHUSDT,LONG,2082.74,0.426279,True,normal,0.8,0.0,0.5,0.356,0.5051,0.5575
2026-03-22T08:55:25.843052+00:00,SOLUSDT,LONG,87.24,0.445413,True,normal,0.8,0.0,0.5,0.4732,0.5482,0.4441
2026-03-22T08:55:25.843052+00:00,BTCUSDT,LONG,68660.3,0.432896,True,normal,0.8,0.0,0.5,0.356,0.5005,0.6126
2026-03-22T08:55:25.843052+00:00,ETHUSDT,LONG,2084.19,0.426406,True,normal,0.8,0.0,0.5,0.3565,0.5052,0.5575
2026-03-22T09:07:16.305262+00:00,SOLUSDT,LONG,87.36,0.452448,True,normal,0.8,0.0,0.5,0.5037,0.5482,0.4441
2026-03-22T09:07:16.305262+00:00,ETHUSDT,LONG,2086.76,0.426042,True,normal,0.8,0.0,0.5,0.3547,0.5054,0.5575
2026-03-22T09:12:54.045100+00:00,SOLUSDT,LONG,87.49,0.452448,True,normal,0.8,0.0,0.5,0.5037,0.5482,0.4441
2026-03-22T09:12:54.045100+00:00,ETHUSDT,LONG,2088.24,0.426042,True,normal,0.8,0.0,0.5,0.3547,0.5054,0.5575
2026-03-22T09:18:51.555310+00:00,SOLUSDT,LONG,87.41,0.460174,True,normal,0.8,0.0,0.5,0.5373,0.5482,0.4441
2026-03-22T09:18:51.555310+00:00,ETHUSDT,LONG,2085.02,0.427215,True,normal,0.8,0.0,0.5,0.3597,0.5057,0.5575
2026-03-22T09:24:45.622103+00:00,SOLUSDT,LONG,87.33,0.460174,True,normal,0.8,0.0,0.5,0.5373,0.5482,0.4441
2026-03-22T09:24:45.622103+00:00,ETHUSDT,LONG,2083.96,0.427215,True,normal,0.8,0.0,0.5,0.3597,0.5057,0.5575
2026-03-22T09:30:48.050790+00:00,SOLUSDT,LONG,87.19,0.452158,True,normal,0.8,0.0,0.5,0.5025,0.5482,0.4441
2026-03-22T09:30:48.050790+00:00,BTCUSDT,LONG,68619.3,0.432707,True,normal,0.8,0.0,0.5,0.3552,0.5005,0.6126
2026-03-22T09:30:48.050790+00:00,ETHUSDT,LONG,2081.44,0.426309,True,normal,0.8,0.0,0.5,0.3557,0.5057,0.5575
2026-03-22T09:42:29.139175+00:00,SOLUSDT,LONG,87.32,0.456206,True,normal,0.8,0.0,0.5,0.52,0.5482,0.4441
2026-03-22T09:42:29.139175+00:00,ETHUSDT,LONG,2085.08,0.426562,True,normal,0.8,0.0,0.5,0.3567,0.5058,0.5575
2026-03-22T09:48:10.205362+00:00,SOLUSDT,LONG,87.34,0.456206,True,normal,0.8,0.0,0.5,0.52,0.5482,0.4441
2026-03-22T09:48:10.205362+00:00,ETHUSDT,LONG,2082.74,0.426562,True,normal,0.8,0.0,0.5,0.3567,0.5058,0.5575
2026-03-22T09:54:13.817343+00:00,SOLUSDT,LONG,87.22,0.462879,True,normal,0.8,0.0,0.5,0.549,0.5482,0.4441
2026-03-22T09:54:13.817343+00:00,ETHUSDT,LONG,2083.0,0.426272,True,normal,0.8,0.0,0.5,0.3552,0.5061,0.5575
2026-03-22T09:59:58.540801+00:00,SOLUSDT,LONG,87.26,0.462879,True,normal,0.8,0.0,0.5,0.549,0.5482,0.4441
2026-03-22T09:59:58.540801+00:00,ETHUSDT,LONG,2084.72,0.426272,True,normal,0.8,0.0,0.5,0.3552,0.5061,0.5575
2026-03-22T10:12:09.448116+00:00,SOLUSDT,LONG,87.26,0.462392,True,normal,0.8,0.0,0.5,0.5469,0.5482,0.4441
2026-03-22T10:12:09.448116+00:00,ETHUSDT,LONG,2081.49,0.426894,True,normal,0.8,0.0,0.5,0.3575,0.5067,0.5575
2026-03-22T10:24:30.376554+00:00,SOLUSDT,LONG,87.33,0.468999,True,normal,0.8,0.0,0.5301,0.5272,0.5482,0.4441
2026-03-22T10:24:30.376554+00:00,ETHUSDT,LONG,2082.19,0.426331,True,normal,0.8,0.0,0.5,0.3552,0.5064,0.5575
2026-03-22T10:36:34.126060+00:00,SOLUSDT,LONG,87.29,0.444035,True,normal,0.8,0.0,0.4496,0.5481,0.5482,0.4441
2026-03-22T10:36:34.126060+00:00,ETHUSDT,LONG,2078.49,0.426648,True,normal,0.8,0.0,0.5,0.3561,0.507,0.5575
2026-03-22T10:42:38.640215+00:00,SOLUSDT,LONG,87.29,0.440518,True,normal,0.8,0.0,0.4437,0.5423,0.5482,0.4441
2026-03-22T10:42:38.640215+00:00,ETHUSDT,LONG,2078.16,0.426485,True,normal,0.8,0.0,0.5,0.3551,0.5074,0.5575
2026-03-22T10:48:29.510471+00:00,SOLUSDT,LONG,87.33,0.469166,True,normal,0.8,0.0,0.5212,0.5423,0.5482,0.4441
2026-03-22T10:48:29.510471+00:00,ETHUSDT,LONG,2079.92,0.426485,True,normal,0.8,0.0,0.5,0.3551,0.5074,0.5575
2026-03-22T10:54:32.491616+00:00,SOLUSDT,LONG,87.28,0.462013,True,normal,0.8,0.0,0.4978,0.5488,0.5482,0.4441
2026-03-22T10:54:32.491616+00:00,ETHUSDT,LONG,2079.95,0.427011,True,normal,0.8,0.0,0.5,0.3574,0.5074,0.5575
2026-03-22T11:00:13.419459+00:00,SOLUSDT,LONG,87.29,0.448573,True,normal,0.8,0.0,0.4615,0.5488,0.5482,0.4441
2026-03-22T11:00:13.419459+00:00,ETHUSDT,LONG,2080.48,0.427011,True,normal,0.8,0.0,0.5,0.3574,0.5074,0.5575
2026-03-22T11:06:39.948131+00:00,SOLUSDT,LONG,87.29,0.445846,True,normal,0.8,0.0,0.4554,0.5467,0.5482,0.4441
2026-03-22T11:06:39.948131+00:00,ETHUSDT,LONG,2081.56,0.426711,True,normal,0.8,0.0,0.5,0.3561,0.5073,0.5575
2026-03-22T11:18:34.619691+00:00,SOLUSDT,LONG,87.27,0.459189,True,normal,0.8,0.0,0.4884,0.5516,0.5482,0.4441
2026-03-22T12:13:55.503879+00:00,SOLUSDT,LONG,86.91,0.481008,True,normal,0.8,0.0,0.5562,0.5375,0.5482,0.4441
2026-03-22T12:13:55.503879+00:00,BTCUSDT,LONG,68270.1,0.433215,True,normal,0.8,0.0,0.5,0.357,0.5011,0.6126
2026-03-22T12:13:55.503879+00:00,ETHUSDT,LONG,2072.72,0.427592,True,normal,0.8,0.0,0.5,0.3561,0.5123,0.5575
2026-03-22T12:19:40.800527+00:00,SOLUSDT,LONG,86.97,0.4786,True,normal,0.8,0.0,0.5497,0.5375,0.5482,0.4441
2026-03-22T12:19:40.800527+00:00,BTCUSDT,LONG,68440.2,0.433215,True,normal,0.8,0.0,0.5,0.357,0.5011,0.6126
2026-03-22T12:21:59.376293+00:00,SOLUSDT,LONG,87.06,0.497733,True,normal,0.8,0.0,0.5943,0.5489,0.5482,0.4441
2026-03-22T12:24:55.483905+00:00,SOLUSDT,LONG,87.12,0.507161,True,normal,0.8,0.0,0.6198,0.5489,0.5482,0.4441
2026-03-22T13:09:05.782395+00:00,SOLUSDT,LONG,87.45,0.527932,True,normal,0.8,0.0,0.6169,0.6438,0.5482,0.4441
2026-03-22T13:15:56.849488+00:00,SOLUSDT,LONG,87.42,0.470844,True,normal,0.8,0.0,0.4625,0.6438,0.5482,0.4441
2026-03-22T13:23:55.619323+00:00,SOLUSDT,LONG,87.5,0.490939,True,normal,0.8,0.0,0.5212,0.6369,0.5482,0.4441
2026-03-22T13:31:44.392739+00:00,SOLUSDT,LONG,87.44,0.49295,True,normal,0.8,0.0,0.5266,0.6369,0.5482,0.4441
2026-03-22T13:45:26.436383+00:00,SOLUSDT,LONG,87.05,0.472057,True,normal,0.8,0.0,0.499,0.5904,0.5482,0.4441
2026-03-22T14:07:58.371288+00:00,SOLUSDT,LONG,87.12,0.429037,True,normal,0.8,0.0,0.3991,0.564,0.5482,0.4441
2026-03-22T14:22:41.536976+00:00,SOLUSDT,LONG,87.32,0.455662,True,normal,0.8,0.0,0.4866,0.5392,0.5482,0.4441
2026-03-22T14:28:19.331581+00:00,SOLUSDT,LONG,87.35,0.465321,True,normal,0.8,0.0,0.5127,0.5392,0.5482,0.4441
2026-03-22T14:30:34.504122+00:00,SOLUSDT,LONG,87.41,0.477828,True,normal,0.8,0.0,0.5384,0.5523,0.5482,0.4441
2026-03-22T14:37:00.166054+00:00,SOLUSDT,LONG,87.35,0.460896,True,normal,0.8,0.0,0.4926,0.5523,0.5482,0.4441
2026-03-22T14:38:49.277079+00:00,SOLUSDT,LONG,87.42,0.484465,True,normal,0.8,0.0,0.5564,0.5523,0.5482,0.4441
2026-03-22T14:44:57.355301+00:00,SOLUSDT,LONG,87.37,0.460633,True,normal,0.8,0.0,0.511,0.5216,0.5482,0.4441
2026-03-22T14:54:23.311267+00:00,SOLUSDT,LONG,87.13,0.376005,True,normal,0.8,0.0,0.3059,0.4833,0.5482,0.4441
2026-03-22T14:59:52.711180+00:00,SOLUSDT,LONG,87.12,0.373986,True,normal,0.8,0.0,0.3005,0.4833,0.5482,0.4441
2026-03-22T15:51:21.165582+00:00,SOLUSDT,LONG,87.36,0.436745,True,normal,0.8,0.0,0.5206,0.4024,0.5482,0.4441
2026-03-22T15:57:40.525029+00:00,SOLUSDT,LONG,87.48,0.463979,True,normal,0.8,0.0,0.5943,0.4024,0.5482,0.4441
2026-03-22T15:59:24.177891+00:00,SOLUSDT,LONG,87.47,0.463973,True,normal,0.8,0.0,0.5942,0.4024,0.5482,0.4441
2026-03-22T16:05:28.409270+00:00,SOLUSDT,LONG,87.52,0.434037,True,normal,0.8,0.0,0.4971,0.4284,0.5482,0.4441
2026-03-22T16:07:14.203220+00:00,SOLUSDT,LONG,87.53,0.43638,True,normal,0.8,0.0,0.5035,0.4284,0.5482,0.4441
2026-03-22T16:12:47.478456+00:00,SOLUSDT,LONG,87.48,0.424653,True,normal,0.8,0.0,0.4717,0.4284,0.5482,0.4441
2026-03-22T16:15:01.321653+00:00,SOLUSDT,LONG,87.53,0.438002,True,normal,0.8,0.0,0.5035,0.4354,0.5482,0.4441
2026-03-22T16:21:37.609847+00:00,SOLUSDT,LONG,87.55,0.398301,True,normal,0.8,0.0,0.3961,0.4354,0.5482,0.4441
2026-03-22T16:23:23.991543+00:00,SOLUSDT,LONG,87.42,0.400324,True,normal,0.8,0.0,0.4015,0.4354,0.5482,0.4441
2026-03-22T16:51:08.837904+00:00,SOLUSDT,LONG,87.4,0.428528,True,normal,0.8,0.0,0.527,0.3564,0.5482,0.4441
2026-03-22T16:56:52.889923+00:00,SOLUSDT,LONG,87.46,0.441663,True,normal,0.8,0.0,0.5626,0.3564,0.5482,0.4441
2026-03-22T16:58:37.482632+00:00,SOLUSDT,LONG,87.47,0.443734,True,normal,0.8,0.0,0.5682,0.3564,0.5482,0.4441
2026-03-22T17:20:01.813168+00:00,SOLUSDT,LONG,87.42,0.403981,True,normal,0.8,0.0,0.4568,0.3625,0.5482,0.4441
2026-03-22T17:27:47.622344+00:00,SOLUSDT,LONG,87.43,0.405043,True,normal,0.8,0.0,0.4638,0.356,0.5482,0.4441
2026-03-22T17:54:17.173600+00:00,SOLUSDT,LONG,87.24,0.415327,True,normal,0.8,0.0,0.4915,0.3561,0.5482,0.4441
2026-03-22T17:59:52.793958+00:00,SOLUSDT,LONG,87.25,0.415327,True,normal,0.8,0.0,0.4915,0.3561,0.5482,0.4441
2026-03-22T18:02:01.813552+00:00,SOLUSDT,LONG,87.19,0.40027,True,normal,0.8,0.0,0.4506,0.3564,0.5482,0.4441
2026-03-22T18:07:36.925502+00:00,SOLUSDT,LONG,87.16,0.392919,True,normal,0.8,0.0,0.4307,0.3564,0.5482,0.4441
2026-03-22T18:15:43.332545+00:00,SOLUSDT,LONG,87.18,0.392195,True,normal,0.8,0.0,0.4289,0.3562,0.5482,0.4441
2026-03-22T18:17:28.015733+00:00,SOLUSDT,LONG,87.18,0.392194,True,normal,0.8,0.0,0.4289,0.3562,0.5482,0.4441
2026-03-22T18:23:01.697419+00:00,SOLUSDT,LONG,87.16,0.387431,True,normal,0.8,0.0,0.416,0.3562,0.5482,0.4441
2026-03-22T18:31:45.500953+00:00,SOLUSDT,LONG,87.19,0.408905,True,normal,0.8,0.0,0.4743,0.3558,0.5482,0.4441
2026-03-22T18:33:31.650345+00:00,SOLUSDT,LONG,87.09,0.380403,True,normal,0.8,0.0,0.3972,0.3558,0.5482,0.4441
2026-03-22T18:39:36.049785+00:00,ETHUSDT,LONG,2067.51,0.461166,True,normal,0.8,0.0,0.5,0.5078,0.5092,0.5575
2026-03-22T18:39:36.049785+00:00,SOLUSDT,LONG,86.76,0.419197,True,normal,0.8,0.0,0.5,0.3593,0.5482,0.4441
2026-03-22T18:41:31.655767+00:00,ETHUSDT,LONG,2069.24,0.461166,True,normal,0.8,0.0,0.5,0.5078,0.5092,0.5575
2026-03-22T18:41:31.655767+00:00,SOLUSDT,LONG,86.72,0.419197,True,normal,0.8,0.0,0.5,0.3593,0.5482,0.4441
2026-03-22T18:47:14.452315+00:00,ETHUSDT,LONG,2065.72,0.461166,True,normal,0.8,0.0,0.5,0.5078,0.5092,0.5575
2026-03-22T18:47:14.452315+00:00,SOLUSDT,LONG,86.81,0.419197,True,normal,0.8,0.0,0.5,0.3593,0.5482,0.4441
2026-03-22T18:49:23.336807+00:00,SOLUSDT,LONG,86.87,0.439514,True,normal,0.8,0.0,0.5569,0.3561,0.5482,0.4441
2026-03-22T18:49:23.336807+00:00,SOLUSDT,LONG,86.87,0.418473,True,normal,0.8,0.0,0.5,0.3561,0.5482,0.4441
2026-03-22T18:55:11.078418+00:00,SOLUSDT,LONG,86.92,0.450231,True,normal,0.8,0.0,0.5859,0.3561,0.5482,0.4441
2026-03-22T18:56:58.690549+00:00,SOLUSDT,LONG,86.88,0.441757,True,normal,0.8,0.0,0.563,0.3561,0.5482,0.4441
2026-03-22T19:03:16.138347+00:00,SOLUSDT,LONG,86.87,0.396312,True,normal,0.8,0.0,0.4405,0.3554,0.5482,0.4441
2026-03-22T19:05:03.919490+00:00,ETHUSDT,LONG,2066.99,0.439079,True,normal,0.8,0.0,0.5,0.4097,0.509,0.5575
