timestamp,symbol,entry_time,exit_time,log_return,leverage,net_return,pnl_log_return,equity,vol
2021-12-30 12:00:00,BTCUSDT,2021-12-30 12:00:00,2021-12-30 12:00:00,-0.007521356323190218,1.3970974340921716,-0.011905165054114156,-0.011905165054114156,98809.48349458858,0.010736545378989219
2021-12-30 16:00:00,BTCUSDT,2021-12-30 16:00:00,2021-12-30 16:00:00,0.008423813212713691,1.394305722816982,0.010351065247611023,0.010351065247611023,99832.26690532382,0.010758042339304746
2021-12-30 20:00:00,BTCUSDT,2021-12-30 20:00:00,2021-12-30 20:00:00,-0.009241375531083998,1.3581993875526615,-0.013909829974015098,-0.013909829974015098,98443.61704675027,0.01104403384176788
2021-12-31 00:00:00,BTCUSDT,2021-12-31 00:00:00,2021-12-31 00:00:00,0.001717084068327006,1.4455791005606662,0.0010366017425185367,0.0010366017425185367,98545.66387172075,0.010376464348566098
2021-12-31 04:00:00,BTCUSDT,2021-12-31 04:00:00,2021-12-31 04:00:00,-0.0002279831531173459,1.4333399592871456,-0.0017601173226945172,-0.0017601173226945172,98372.2119416637,0.010465067901588448
2021-12-31 08:00:00,BTCUSDT,2021-12-31 08:00:00,2021-12-31 08:00:00,0.0164907797668996,1.4415391962499307,0.022330566214461136,0.022330566214461136,100568.91913409001,0.010405544323055184
2021-12-31 12:00:00,BTCUSDT,2021-12-31 12:00:00,2021-12-31 12:00:00,0.0006169962979043514,1.3899132388846764,-0.0005323419160845846,-0.0005323419160845846,100515.38208297962,0.010792040524800395
2021-12-31 16:00:00,BTCUSDT,2021-12-31 16:00:00,2021-12-31 16:00:00,-0.04859595475858844,1.4246731748692818,-0.07065802632659146,-0.07065802632659146,93413.16356953305,0.010528730564030095
2021-12-31 20:00:00,BTCUSDT,2021-12-31 20:00:00,2021-12-31 20:00:00,0.010629256285899927,1.0051527457878824,0.009678873395667538,0.009678873395667538,94317.29775321136,0.014923105033397038
2022-01-01 00:00:00,BTCUSDT,2022-01-01 00:00:00,2022-01-01 00:00:00,0.012819033259005823,0.9834852364010297,0.011623844718764974,0.011623844718764974,95413.62737658819,0.015251881212666768
2022-01-01 04:00:00,BTCUSDT,2022-01-01 04:00:00,2022-01-01 04:00:00,0.008117019378860538,1.0257404329905608,0.007300214539274621,0.007300214539274621,96110.1673264077,0.014623582650697785
2022-01-01 08:00:00,BTCUSDT,2022-01-01 08:00:00,2022-01-01 08:00:00,-0.009278263457468038,1.0168938859480006,-0.010451903268062005,-0.010451903268062005,95105.63315443484,0.01475080163946136
2022-01-01 12:00:00,BTCUSDT,2022-01-01 12:00:00,2022-01-01 12:00:00,0.009793230724154578,1.0214989607575815,0.008982276046425538,0.008982276046425538,95959.89820499806,0.014684302751395307
2022-01-01 16:00:00,BTCUSDT,2022-01-01 16:00:00,2022-01-01 16:00:00,0.002342494610476484,1.0157888630303493,0.0013636910740002794,0.0013636910740002794,96090.75786164218,0.014766848255503897
2022-01-01 20:00:00,BTCUSDT,2022-01-01 20:00:00,2022-01-01 20:00:00,0.008266432266749554,1.0167554922818278,0.007388184916511501,0.007388184916511501,96800.69414949174,0.014752809415699961
2022-01-02 00:00:00,BTCUSDT,2022-01-02 00:00:00,2022-01-02 00:00:00,-0.008272982075669379,1.0107381180031931,-0.00937255645143941,-0.00937255645143941,95893.4241790371,0.014840639462211922
2022-01-02 04:00:00,BTCUSDT,2022-01-02 04:00:00,2022-01-02 04:00:00,-0.003301911554737291,1.0386320027603677,-0.00446810301379476,-0.00446810301379476,95464.96248145965,0.014442073766391336
2022-01-02 08:00:00,BTCUSDT,2022-01-02 08:00:00,2022-01-02 08:00:00,0.0013144942070568684,1.0677723407896218,0.0003358082156338883,0.0003358082156338883,95497.0204001661,0.014047938335719991
2022-01-02 12:00:00,BTCUSDT,2022-01-02 12:00:00,2022-01-02 12:00:00,0.0022198036795933905,1.0677307803412681,0.0013024219346754009,0.0013024219346754009,95621.39781423142,0.014048485138927716
2022-01-02 16:00:00,BTCUSDT,2022-01-02 16:00:00,2022-01-02 16:00:00,-0.009184117504208883,1.0807524900695982,-0.011006510351835133,-0.011006510351835133,94568.93990933214,0.013879218542475005
2022-01-02 20:00:00,BTCUSDT,2022-01-02 20:00:00,2022-01-02 20:00:00,0.00803666050437248,1.0880788275947448,0.0076564413117798545,0.0076564413117798545,95293.00144766518,0.013785765901867869
2022-01-03 00:00:00,BTCUSDT,2022-01-03 00:00:00,2022-01-03 00:00:00,-0.010478899757720718,1.0856846653602923,-0.012462465442165359,-0.012462465442165359,94105.41571024344,0.013816166405023452
2022-01-03 04:00:00,BTCUSDT,2022-01-03 04:00:00,2022-01-03 04:00:00,0.005500808108959938,1.0818057288624214,0.0048689999967833015,0.0048689999967833015,94563.6149790339,0.013865705828507055
2022-01-03 08:00:00,BTCUSDT,2022-01-03 08:00:00,2022-01-03 08:00:00,0.006918002368848543,1.0880943288333216,0.0064393448155662635,0.0064393448155662635,95172.54270289034,0.013785569506720365
2022-01-03 12:00:00,BTCUSDT,2022-01-03 12:00:00,2022-01-03 12:00:00,-0.014554088057325427,1.0814765591176831,-0.016821381632449752,-0.016821381632449752,93571.6090411544,0.013869926142678183
2022-01-03 16:00:00,BTCUSDT,2022-01-03 16:00:00,2022-01-03 16:00:00,-0.007166663703889536,1.0521164927944855,-0.008592281573968281,-0.008592281573968281,92767.61542894352,0.014256976392565698
2022-01-03 20:00:00,BTCUSDT,2022-01-03 20:00:00,2022-01-03 20:00:00,0.0018552663115299606,1.0914971413828138,0.0009335207341559751,0.0009335207341559751,92854.21592140464,0.013742592107017846
2022-01-04 00:00:00,BTCUSDT,2022-01-04 00:00:00,2022-01-04 00:00:00,-0.0028488570429875855,1.090399670850731,-0.004196792452825181,-0.004196792452825181,92464.52604881268,0.013756423815037456
2022-01-04 04:00:00,BTCUSDT,2022-01-04 04:00:00,2022-01-04 04:00:00,0.005083360279813604,1.821477068349153,0.007437747111488261,0.007437747111488261,93152.25381034738,0.008235074852517824
2022-01-04 08:00:00,BTCUSDT,2022-01-04 08:00:00,2022-01-04 08:00:00,0.003940025960230039,1.8820613663592003,0.005533309275842068,0.005533309275842068,93667.69404042176,0.007969984543605566
2022-01-04 12:00:00,BTCUSDT,2022-01-04 12:00:00,2022-01-04 12:00:00,0.004091011472158923,2.007742858004407,0.006205956207236766,0.006205956207236766,94248.99164766946,0.007471076258694416
2022-01-04 16:00:00,BTCUSDT,2022-01-04 16:00:00,2022-01-04 16:00:00,-0.018779031124536365,2.0574695489635895,-0.04069475424673663,-0.04069475424673663,90413.55209456482,0.007290508871713781
2022-01-04 20:00:00,BTCUSDT,2022-01-04 20:00:00,2022-01-04 20:00:00,-0.004796254736510249,1.8372432172071342,-0.01064912969985818,-0.01064912969985818,89450.72645168491,0.00816440624709563
2022-01-05 00:00:00,BTCUSDT,2022-01-05 00:00:00,2022-01-05 00:00:00,0.012802577261539041,1.9191175758062538,0.022650533462430816,0.022650533462430816,91476.83312441754,0.007816092244217109
2022-01-05 04:00:00,BTCUSDT,2022-01-05 04:00:00,2022-01-05 04:00:00,-0.0003240329723280809,1.7829045422795906,-0.0023606244004916828,-0.0023606244004916828,91260.89068006433,0.008413237862314973
2022-01-05 08:00:00,BTCUSDT,2022-01-05 08:00:00,2022-01-05 08:00:00,-0.0029461007406005636,1.8446639384960404,-0.007279229733858378,-0.007279229733858378,90596.5816910876,0.008131562441790639
2022-01-05 12:00:00,BTCUSDT,2022-01-05 12:00:00,2022-01-05 12:00:00,0.007568701846366154,1.879621093584581,0.012346670547897806,0.012346670547897806,91715.14783799318,0.007980331807935745
2022-01-05 16:00:00,BTCUSDT,2022-01-05 16:00:00,2022-01-05 16:00:00,-0.04242521371947493,1.8310395982438972,-0.07951328588256273,-0.07951328588256273,84422.57506818933,0.008192067508745366
2022-01-05 20:00:00,BTCUSDT,2022-01-05 20:00:00,2022-01-05 20:00:00,-0.02802182869220469,1.2086890696813604,-0.0350783671224327,-0.0350783671224327,81461.16898652625,0.012410139527409113
2022-01-06 00:00:00,BTCUSDT,2022-01-06 00:00:00,2022-01-06 00:00:00,-0.014281332861707902,1.1062917569902886,-0.016905612580732268,-0.016905612580732268,80084.01802326647,0.01355881023719105
2022-01-06 04:00:00,BTCUSDT,2022-01-06 04:00:00,2022-01-06 04:00:00,0.00953187534090419,1.0946623098509147,0.009339522368034241,0.009339522368034241,80831.96450091682,0.013702855999530023
2022-01-06 08:00:00,BTCUSDT,2022-01-06 08:00:00,2022-01-06 08:00:00,-0.00852059743028756,1.0886163686407195,-0.010364278201849809,-0.010364278201849809,79994.19953322726,0.013778958715024164
2022-01-06 12:00:00,BTCUSDT,2022-01-06 12:00:00,2022-01-06 12:00:00,0.0016700779324842288,1.0916322860856487,0.0007314787052933036,0.0007314787052933036,80052.7135867328,0.013740890766236562
2022-01-06 16:00:00,BTCUSDT,2022-01-06 16:00:00,2022-01-06 16:00:00,0.011300054920145105,1.1011384547899736,0.011341786559020444,0.011341786559020444,80960.65437770392,0.01362226515180694
