timestamp,equity
2023-03-30 04:00:00,103455.83578861291
2023-03-30 08:00:00,104006.74234353626
2023-03-30 12:00:00,101837.69020113932
2023-03-30 16:00:00,102254.96991293345
2023-03-30 20:00:00,103577.76269082671
2023-03-31 00:00:00,105379.87068599203
2023-03-31 04:00:00,102131.93310401466
2023-03-31 08:00:00,102096.9503971029
2023-03-31 12:00:00,102606.73980450144
2023-03-31 16:00:00,103096.62963117394
2023-03-31 20:00:00,103323.98368204126
2023-04-01 00:00:00,101862.10310966447
2023-04-01 04:00:00,100842.58348101242
2023-04-01 08:00:00,100739.92099416259
2023-04-01 12:00:00,98869.12916726856
2023-04-01 16:00:00,97851.92279856186
2023-04-01 20:00:00,98812.29562695372
2023-04-02 00:00:00,97979.71244144675
2023-04-02 04:00:00,97518.93016416756
2023-04-02 08:00:00,98105.40372272252
2023-04-02 12:00:00,93549.45630549293
2023-04-02 16:00:00,91977.07001723997
2023-04-02 20:00:00,94131.02267417824
2023-04-03 00:00:00,93896.09258077836
2023-04-03 04:00:00,94664.83670472543
2023-04-03 08:00:00,93834.52497526623
2023-04-03 12:00:00,92786.8876193514
2023-04-03 16:00:00,92444.63594534976
2023-04-03 20:00:00,91556.19914114472
2023-04-04 00:00:00,91451.6003882738
2023-04-04 04:00:00,92451.32271464735
2023-04-04 08:00:00,93961.78961618745
2023-04-04 12:00:00,95038.08856844483
2023-04-04 16:00:00,95202.8547794423
2023-04-04 20:00:00,95022.06553114812
2023-04-05 00:00:00,96752.95075916356
2023-04-05 04:00:00,96412.34263870273
2023-04-05 08:00:00,96488.09993042477
2023-04-05 12:00:00,94558.4550079124
2023-04-05 16:00:00,95383.59979164247
2023-04-05 20:00:00,95015.72545834667
2023-04-06 00:00:00,94268.5071722802
2023-04-06 04:00:00,92336.18407283862
2023-04-06 08:00:00,92381.85521581685
2023-04-06 12:00:00,92772.66763557415
2023-04-06 16:00:00,92291.32509016807
2023-04-06 20:00:00,92999.96203921961
2023-04-07 00:00:00,93947.8836065019
2023-04-07 04:00:00,91667.4670337498
2023-04-07 08:00:00,90882.47598127738
2023-04-07 12:00:00,91582.1443583198
2023-04-07 16:00:00,90877.88482154421
2023-04-07 20:00:00,91256.64796160389
2023-04-08 00:00:00,91563.08549914211
2023-04-08 04:00:00,91667.40201327694
2023-04-08 08:00:00,90504.12498084776
2023-04-08 12:00:00,90152.90214659201
2023-04-08 16:00:00,87780.76186368002
2023-04-08 20:00:00,87710.33483939678
2023-04-09 00:00:00,88217.4293493787
2023-04-09 04:00:00,87573.86442115433
2023-04-09 08:00:00,87468.46850451065
2023-04-09 12:00:00,86662.63745025967
2023-04-09 16:00:00,88307.14974510719
2023-04-09 20:00:00,89155.6792215642
2023-04-10 00:00:00,88713.58584231575
2023-04-10 04:00:00,88165.565009788
2023-04-10 08:00:00,87788.76970093572
2023-04-10 12:00:00,88653.80351353876
2023-04-10 16:00:00,94563.23448954045
2023-04-10 20:00:00,95900.55542139974
2023-04-11 00:00:00,95548.99334092972
2023-04-11 04:00:00,95564.55965217388
2023-04-11 08:00:00,94293.04601236443
2023-04-11 12:00:00,94290.16426667398
2023-04-11 16:00:00,92733.07909261365
2023-04-11 20:00:00,92674.66962184722
2023-04-12 00:00:00,87702.32830762089
2023-04-12 04:00:00,88388.9555354281
2023-04-12 08:00:00,87761.55679533961
2023-04-12 12:00:00,89702.6755970097
2023-04-12 16:00:00,88976.79132586441
2023-04-12 20:00:00,89313.90983135026
2023-04-13 00:00:00,89357.47506839165
2023-04-13 04:00:00,92923.14051308433
2023-04-13 08:00:00,96416.84386065675
2023-04-13 12:00:00,97835.5619284617
2023-04-13 16:00:00,99691.11404786476
2023-04-13 20:00:00,99676.98211554429
2023-04-14 00:00:00,107158.42040831798
2023-04-14 04:00:00,107175.50429363207
2023-04-14 08:00:00,108808.15285994782
2023-04-14 12:00:00,105074.74951507951
2023-04-14 16:00:00,111353.86332045634
2023-04-14 20:00:00,111549.07513907056
2023-04-15 00:00:00,110156.67525157372
2023-04-15 04:00:00,110868.8592252312
2023-04-15 08:00:00,110467.1069341472
2023-04-15 12:00:00,112091.99982251668
2023-04-15 16:00:00,109771.19755214846
2023-04-15 20:00:00,110244.01506809799
2023-04-16 00:00:00,109422.94425923999
2023-04-16 04:00:00,109883.05774771144
2023-04-16 08:00:00,109312.04769268559
2023-04-16 12:00:00,109713.3504485513
2023-04-16 16:00:00,109874.52508802264
2023-04-16 20:00:00,110900.29697369979
2023-04-17 00:00:00,109533.8055928302
2023-04-17 04:00:00,109319.20080689741
2023-04-17 08:00:00,108926.05230020352
2023-04-17 12:00:00,108743.8382935639
2023-04-17 16:00:00,109546.77159267743
2023-04-17 20:00:00,108883.9060052062
2023-04-18 00:00:00,110356.71748307011
2023-04-18 04:00:00,113754.77883838228
2023-04-18 08:00:00,114494.83931466573
2023-04-18 12:00:00,112261.12135413683
